Model,Asset,Value,What
RandomForestClassifier,BNBUSDT_1h,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
RandomForestClassifier,BNBUSDT_1h,"{1: 0.6833333333333333, 0: 0.31666666666666665}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,BNBUSDT_1h,0.5064490354982308,FINAL TEST
RandomForestClassifier,BNBUSDT_1h,0.5063517337869934,F1 FINAL TEST
RandomForestClassifier,BNBUSDT_1h,"{1: 0.5252825019974888, 0: 0.4747174980025111}",DESBALANCEO REAL
RandomForestClassifier,BNBUSDT_1h,"{0: 0.511243008788951, 1: 0.488756991211049}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,SOLUSDT_1h,0.4895538396182113,F1 VALIDATION
RandomForestClassifier,SOLUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,SOLUSDT_1h,"{0: 0.6, 1: 0.4}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,SOLUSDT_1h,0.49589815193740616,F1 VALIDATION
RandomForestClassifier,SOLUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,SOLUSDT_1h,"{0: 0.6083333333333333, 1: 0.39166666666666666}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,SOLUSDT_1h,0.49387475971050165,F1 VALIDATION
RandomForestClassifier,SOLUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,SOLUSDT_1h,"{1: 0.525, 0: 0.475}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,SOLUSDT_1h,0.46714005067041214,F1 VALIDATION
RandomForestClassifier,SOLUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,SOLUSDT_1h,"{1: 0.5333333333333333, 0: 0.4666666666666667}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,SOLUSDT_1h,0.49379362095681023,F1 VALIDATION
RandomForestClassifier,SOLUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,SOLUSDT_1h,"{0: 0.5833333333333334, 1: 0.4166666666666667}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,SOLUSDT_1h,0.4623384268718664,F1 VALIDATION
RandomForestClassifier,SOLUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,SOLUSDT_1h,"{1: 0.5833333333333334, 0: 0.4166666666666667}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,SOLUSDT_1h,0.4804560747471509,F1 VALIDATION
RandomForestClassifier,SOLUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,SOLUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,SOLUSDT_1h,0.48394189964870193,F1 VALIDATION
RandomForestClassifier,SOLUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,SOLUSDT_1h,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,SOLUSDT_1h,0.4800483741901771,F1 VALIDATION
RandomForestClassifier,SOLUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,SOLUSDT_1h,"{0: 0.525, 1: 0.475}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,SOLUSDT_1h,0.4814053236386447,F1 VALIDATION
RandomForestClassifier,SOLUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,SOLUSDT_1h,"{1: 0.5833333333333334, 0: 0.4166666666666667}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,SOLUSDT_1h,0.5053076132861546,FINAL TEST
RandomForestClassifier,SOLUSDT_1h,0.5030615300452046,F1 FINAL TEST
RandomForestClassifier,SOLUSDT_1h,"{1: 0.5071338888254765, 0: 0.49286611117452345}",DESBALANCEO REAL
RandomForestClassifier,SOLUSDT_1h,"{0: 0.5743636571167675, 1: 0.4256363428832325}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,ADAUSDT_1h,0.48218709818526495,F1 VALIDATION
RandomForestClassifier,ADAUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,ADAUSDT_1h,"{0: 0.5583333333333333, 1: 0.44166666666666665}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,ADAUSDT_1h,0.4912378467852748,F1 VALIDATION
RandomForestClassifier,ADAUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,ADAUSDT_1h,"{0: 0.55, 1: 0.45}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,ADAUSDT_1h,0.4365451176181665,F1 VALIDATION
RandomForestClassifier,ADAUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,ADAUSDT_1h,"{0: 0.7666666666666667, 1: 0.23333333333333334}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,ADAUSDT_1h,0.4539209260117139,F1 VALIDATION
RandomForestClassifier,ADAUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,ADAUSDT_1h,"{0: 0.775, 1: 0.225}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,ADAUSDT_1h,0.4882618169835701,F1 VALIDATION
RandomForestClassifier,ADAUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,ADAUSDT_1h,"{0: 0.5083333333333333, 1: 0.49166666666666664}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,ADAUSDT_1h,0.4566137566086752,F1 VALIDATION
RandomForestClassifier,ADAUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,ADAUSDT_1h,"{0: 0.7583333333333333, 1: 0.24166666666666667}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,ADAUSDT_1h,0.4998650295189126,F1 VALIDATION
RandomForestClassifier,ADAUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,ADAUSDT_1h,"{0: 0.5916666666666667, 1: 0.4083333333333333}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,ADAUSDT_1h,0.4622582880725882,F1 VALIDATION
RandomForestClassifier,ADAUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,ADAUSDT_1h,"{0: 0.7666666666666667, 1: 0.23333333333333334}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,ADAUSDT_1h,0.5100078857223103,F1 VALIDATION
RandomForestClassifier,ADAUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,ADAUSDT_1h,"{0: 0.5166666666666667, 1: 0.48333333333333334}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,ADAUSDT_1h,0.4302395984152379,F1 VALIDATION
RandomForestClassifier,ADAUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO REAL VAL
RandomForestClassifier,ADAUSDT_1h,"{0: 0.8, 1: 0.2}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,ADAUSDT_1h,0.49971464444698094,FINAL TEST
RandomForestClassifier,ADAUSDT_1h,0.4993635766028832,F1 FINAL TEST
RandomForestClassifier,ADAUSDT_1h,"{0: 0.5114712932313663, 1: 0.4885287067686337}",DESBALANCEO REAL
RandomForestClassifier,ADAUSDT_1h,"{1: 0.5379522885515352, 0: 0.4620477114484648}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,TRXUSDT_1h,0.5276135659477832,F1 VALIDATION
RandomForestClassifier,TRXUSDT_1h,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,TRXUSDT_1h,"{0: 0.8, 1: 0.2}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,TRXUSDT_1h,0.5308265790819846,F1 VALIDATION
RandomForestClassifier,TRXUSDT_1h,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,TRXUSDT_1h,"{1: 0.5166666666666667, 0: 0.48333333333333334}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,TRXUSDT_1h,0.5345760246057941,F1 VALIDATION
RandomForestClassifier,TRXUSDT_1h,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,TRXUSDT_1h,"{0: 0.7583333333333333, 1: 0.24166666666666667}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,TRXUSDT_1h,0.5418850462052887,F1 VALIDATION
RandomForestClassifier,TRXUSDT_1h,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,TRXUSDT_1h,"{0: 0.725, 1: 0.275}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,TRXUSDT_1h,0.5429873018039753,F1 VALIDATION
RandomForestClassifier,TRXUSDT_1h,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,TRXUSDT_1h,"{0: 0.575, 1: 0.425}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,TRXUSDT_1h,0.5379490195231842,F1 VALIDATION
RandomForestClassifier,TRXUSDT_1h,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,TRXUSDT_1h,"{0: 0.7916666666666666, 1: 0.20833333333333334}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,TRXUSDT_1h,0.5374409698396104,F1 VALIDATION
RandomForestClassifier,TRXUSDT_1h,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,TRXUSDT_1h,"{0: 0.7916666666666666, 1: 0.20833333333333334}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,TRXUSDT_1h,0.5269329039981946,F1 VALIDATION
RandomForestClassifier,TRXUSDT_1h,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,TRXUSDT_1h,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,TRXUSDT_1h,0.5225744220625022,F1 VALIDATION
RandomForestClassifier,TRXUSDT_1h,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,TRXUSDT_1h,"{0: 0.6083333333333333, 1: 0.39166666666666666}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,TRXUSDT_1h,0.5352660193776797,F1 VALIDATION
RandomForestClassifier,TRXUSDT_1h,"{1: 0.575, 0: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,TRXUSDT_1h,"{0: 0.6083333333333333, 1: 0.39166666666666666}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,TRXUSDT_1h,0.5067914621618537,FINAL TEST
RandomForestClassifier,TRXUSDT_1h,0.5045901431889535,F1 FINAL TEST
RandomForestClassifier,TRXUSDT_1h,"{1: 0.5325876041547769, 0: 0.46741239584522315}",DESBALANCEO REAL
RandomForestClassifier,TRXUSDT_1h,"{1: 0.534071453030476, 0: 0.465928546969524}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,LINKUSDT_1h,0.4675569579219189,F1 VALIDATION
RandomForestClassifier,LINKUSDT_1h,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,LINKUSDT_1h,"{1: 0.55, 0: 0.45}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,LINKUSDT_1h,0.4636816355768687,F1 VALIDATION
RandomForestClassifier,LINKUSDT_1h,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,LINKUSDT_1h,"{0: 0.5833333333333334, 1: 0.4166666666666667}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,LINKUSDT_1h,0.40597604853900326,F1 VALIDATION
RandomForestClassifier,LINKUSDT_1h,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,LINKUSDT_1h,"{0: 0.6166666666666667, 1: 0.38333333333333336}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,LINKUSDT_1h,0.45973013531390594,F1 VALIDATION
RandomForestClassifier,LINKUSDT_1h,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,LINKUSDT_1h,"{1: 0.5416666666666666, 0: 0.4583333333333333}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,LINKUSDT_1h,0.4540499560880843,F1 VALIDATION
RandomForestClassifier,LINKUSDT_1h,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,LINKUSDT_1h,"{1: 0.6083333333333333, 0: 0.39166666666666666}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,LINKUSDT_1h,0.46468778971053987,F1 VALIDATION
RandomForestClassifier,LINKUSDT_1h,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,LINKUSDT_1h,"{0: 0.5, 1: 0.5}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,LINKUSDT_1h,0.4349282165075142,F1 VALIDATION
RandomForestClassifier,LINKUSDT_1h,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,LINKUSDT_1h,"{1: 0.5, 0: 0.5}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,LINKUSDT_1h,0.4601443799494798,F1 VALIDATION
RandomForestClassifier,LINKUSDT_1h,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,LINKUSDT_1h,"{1: 0.5083333333333333, 0: 0.49166666666666664}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,LINKUSDT_1h,0.36998616770813836,F1 VALIDATION
RandomForestClassifier,LINKUSDT_1h,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,LINKUSDT_1h,"{0: 0.7916666666666666, 1: 0.20833333333333334}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,LINKUSDT_1h,0.4694303465635337,F1 VALIDATION
RandomForestClassifier,LINKUSDT_1h,"{0: 0.575, 1: 0.425}",DESBALANCEO REAL VAL
RandomForestClassifier,LINKUSDT_1h,"{1: 0.525, 0: 0.475}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,LINKUSDT_1h,0.49446410227143023,FINAL TEST
RandomForestClassifier,LINKUSDT_1h,0.49410934993706823,F1 FINAL TEST
RandomForestClassifier,LINKUSDT_1h,"{0: 0.5056500399497774, 1: 0.4943499600502226}",DESBALANCEO REAL
RandomForestClassifier,LINKUSDT_1h,"{0: 0.5208309553703915, 1: 0.47916904462960846}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,AVAXUSDT_1h,0.488020026977679,F1 VALIDATION
RandomForestClassifier,AVAXUSDT_1h,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
RandomForestClassifier,AVAXUSDT_1h,"{1: 0.5, 0: 0.5}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,AVAXUSDT_1h,0.5057680037404786,F1 VALIDATION
RandomForestClassifier,AVAXUSDT_1h,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
RandomForestClassifier,AVAXUSDT_1h,"{1: 0.525, 0: 0.475}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,AVAXUSDT_1h,0.49978994760927636,F1 VALIDATION
RandomForestClassifier,AVAXUSDT_1h,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
RandomForestClassifier,AVAXUSDT_1h,"{1: 0.625, 0: 0.375}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,AVAXUSDT_1h,0.5115925048615397,F1 VALIDATION
RandomForestClassifier,AVAXUSDT_1h,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
RandomForestClassifier,AVAXUSDT_1h,"{1: 0.675, 0: 0.325}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,AVAXUSDT_1h,0.4917659676201149,F1 VALIDATION
RandomForestClassifier,AVAXUSDT_1h,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
RandomForestClassifier,AVAXUSDT_1h,"{1: 0.6833333333333333, 0: 0.31666666666666665}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,AVAXUSDT_1h,0.49175937539029746,F1 VALIDATION
RandomForestClassifier,AVAXUSDT_1h,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
RandomForestClassifier,AVAXUSDT_1h,"{1: 0.5166666666666667, 0: 0.48333333333333334}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,AVAXUSDT_1h,0.4778448567190134,F1 VALIDATION
RandomForestClassifier,AVAXUSDT_1h,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
RandomForestClassifier,AVAXUSDT_1h,"{0: 0.5083333333333333, 1: 0.49166666666666664}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,AVAXUSDT_1h,0.4622544368264059,F1 VALIDATION
RandomForestClassifier,AVAXUSDT_1h,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
RandomForestClassifier,AVAXUSDT_1h,"{1: 0.5416666666666666, 0: 0.4583333333333333}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,AVAXUSDT_1h,0.5016486455115432,F1 VALIDATION
RandomForestClassifier,AVAXUSDT_1h,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
RandomForestClassifier,AVAXUSDT_1h,"{1: 0.5916666666666667, 0: 0.4083333333333333}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,AVAXUSDT_1h,0.4945672248050251,F1 VALIDATION
RandomForestClassifier,AVAXUSDT_1h,"{0: 0.5666666666666667, 1: 0.43333333333333335}",DESBALANCEO REAL VAL
RandomForestClassifier,AVAXUSDT_1h,"{1: 0.6916666666666667, 0: 0.30833333333333335}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,AVAXUSDT_1h,0.5190046798310695,FINAL TEST
RandomForestClassifier,AVAXUSDT_1h,0.5092528906327347,F1 FINAL TEST
RandomForestClassifier,AVAXUSDT_1h,"{0: 0.513982422097934, 1: 0.48601757790206596}",DESBALANCEO REAL
RandomForestClassifier,AVAXUSDT_1h,"{0: 0.6269832210934825, 1: 0.3730167789065175}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,BTCUSDT_1h,0.49533542843468553,F1 VALIDATION
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.6666666666666666, 1: 0.3333333333333333}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,BTCUSDT_1h,0.49435487761813485,F1 VALIDATION
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.6833333333333333, 1: 0.31666666666666665}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,BTCUSDT_1h,0.49771935028274106,F1 VALIDATION
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.575, 1: 0.425}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,BTCUSDT_1h,0.49607070630341,F1 VALIDATION
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.65, 1: 0.35}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,BTCUSDT_1h,0.49640113515951906,F1 VALIDATION
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.675, 1: 0.325}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,BTCUSDT_1h,0.5286453988748955,F1 VALIDATION
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.6416666666666667, 1: 0.35833333333333334}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,BTCUSDT_1h,0.48101277127756015,F1 VALIDATION
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.5833333333333334, 1: 0.4166666666666667}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,BTCUSDT_1h,0.48006281301277925,F1 VALIDATION
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.625, 1: 0.375}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,BTCUSDT_1h,0.5074629100317434,F1 VALIDATION
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.75, 1: 0.25}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,BTCUSDT_1h,0.5007318645545008,F1 VALIDATION
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.5333333333333333, 1: 0.4666666666666667}",DESBALANCEO REAL VAL
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.6, 1: 0.4}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,BTCUSDT_1h,0.5143248487615569,FINAL TEST
GradientBoostingClassifier,BTCUSDT_1h,0.5130055403082425,F1 FINAL TEST
GradientBoostingClassifier,BTCUSDT_1h,"{1: 0.5288209108549252, 0: 0.4711790891450748}",DESBALANCEO REAL
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.5808697637256021, 1: 0.4191302362743979}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,ETHUSDT_1h,0.51078778600655,F1 VALIDATION
GradientBoostingClassifier,ETHUSDT_1h,"{0: 0.5416666666666666, 1: 0.4583333333333333}",DESBALANCEO REAL VAL
GradientBoostingClassifier,ETHUSDT_1h,"{1: 0.575, 0: 0.425}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,ETHUSDT_1h,0.5070094929065749,F1 VALIDATION
GradientBoostingClassifier,ETHUSDT_1h,"{0: 0.5416666666666666, 1: 0.4583333333333333}",DESBALANCEO REAL VAL
GradientBoostingClassifier,ETHUSDT_1h,"{1: 0.625, 0: 0.375}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,ETHUSDT_1h,0.5231911203358146,F1 VALIDATION
GradientBoostingClassifier,ETHUSDT_1h,"{0: 0.5416666666666666, 1: 0.4583333333333333}",DESBALANCEO REAL VAL
GradientBoostingClassifier,ETHUSDT_1h,"{1: 0.5666666666666667, 0: 0.43333333333333335}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,ETHUSDT_1h,0.5091929327150778,F1 VALIDATION
GradientBoostingClassifier,ETHUSDT_1h,"{0: 0.5416666666666666, 1: 0.4583333333333333}",DESBALANCEO REAL VAL
GradientBoostingClassifier,ETHUSDT_1h,"{1: 0.625, 0: 0.375}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,ETHUSDT_1h,0.5125336725191453,F1 VALIDATION
GradientBoostingClassifier,ETHUSDT_1h,"{0: 0.5416666666666666, 1: 0.4583333333333333}",DESBALANCEO REAL VAL
GradientBoostingClassifier,ETHUSDT_1h,"{1: 0.6916666666666667, 0: 0.30833333333333335}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,ETHUSDT_1h,0.5002315102497072,F1 VALIDATION
GradientBoostingClassifier,ETHUSDT_1h,"{0: 0.5416666666666666, 1: 0.4583333333333333}",DESBALANCEO REAL VAL
GradientBoostingClassifier,ETHUSDT_1h,"{1: 0.6833333333333333, 0: 0.31666666666666665}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,ETHUSDT_1h,0.4904212136630415,F1 VALIDATION
GradientBoostingClassifier,ETHUSDT_1h,"{0: 0.5416666666666666, 1: 0.4583333333333333}",DESBALANCEO REAL VAL
GradientBoostingClassifier,ETHUSDT_1h,"{1: 0.6, 0: 0.4}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,ETHUSDT_1h,0.4921058198558737,F1 VALIDATION
GradientBoostingClassifier,ETHUSDT_1h,"{0: 0.5416666666666666, 1: 0.4583333333333333}",DESBALANCEO REAL VAL
GradientBoostingClassifier,ETHUSDT_1h,"{1: 0.5666666666666667, 0: 0.43333333333333335}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,ETHUSDT_1h,0.49991683555409044,F1 VALIDATION
GradientBoostingClassifier,ETHUSDT_1h,"{0: 0.5416666666666666, 1: 0.4583333333333333}",DESBALANCEO REAL VAL
GradientBoostingClassifier,ETHUSDT_1h,"{1: 0.625, 0: 0.375}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,ETHUSDT_1h,0.5007993652780254,F1 VALIDATION
GradientBoostingClassifier,ETHUSDT_1h,"{0: 0.5416666666666666, 1: 0.4583333333333333}",DESBALANCEO REAL VAL
GradientBoostingClassifier,ETHUSDT_1h,"{1: 0.6, 0: 0.4}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,ETHUSDT_1h,0.5137541376555188,FINAL TEST
GradientBoostingClassifier,ETHUSDT_1h,0.5102315560191589,F1 FINAL TEST
GradientBoostingClassifier,ETHUSDT_1h,"{1: 0.5111288665677434, 0: 0.4888711334322566}",DESBALANCEO REAL
GradientBoostingClassifier,ETHUSDT_1h,"{0: 0.5959365369250086, 1: 0.4040634630749914}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,XRPUSDT_1h,0.5329603390221112,F1 VALIDATION
GradientBoostingClassifier,XRPUSDT_1h,"{0: 0.5583333333333333, 1: 0.44166666666666665}",DESBALANCEO REAL VAL
GradientBoostingClassifier,XRPUSDT_1h,"{0: 0.625, 1: 0.375}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,XRPUSDT_1h,0.5210730670076105,F1 VALIDATION
GradientBoostingClassifier,XRPUSDT_1h,"{0: 0.5583333333333333, 1: 0.44166666666666665}",DESBALANCEO REAL VAL
