timestamp,BTCUSDT_1h,ETHUSDT_1h,XRPUSDT_1h,BNBUSDT_1h,SOLUSDT_1h,ADAUSDT_1h,TRXUSDT_1h,LINKUSDT_1h,AVAXUSDT_1h
2020-09-22 06:00:00,10423.27,342.05,0.2323,23.351,2.8,0.08082,0.02508,8.8803,4.8811
2020-09-22 07:00:00,10372.9,336.12,0.22978,22.9993,2.6728,0.07962,0.02474,8.73,4.9096
2020-09-22 08:00:00,10463.18,342.11,0.23129,23.4484,2.7602,0.08143,0.02493,8.8209,6.8219
2020-09-22 09:00:00,10452.03,340.09,0.23144,23.5538,2.7857,0.08153,0.02483,8.8347,6.2108
2020-09-22 10:00:00,10458.4,341.0,0.23197,23.8488,2.7847,0.08198,0.02492,8.8923,5.4901
2020-09-22 11:00:00,10452.26,339.58,0.23152,23.925,2.8184,0.08134,0.0248,8.835,5.7679
2020-09-22 12:00:00,10487.47,342.02,0.23159,24.427,2.8569,0.08211,0.02481,8.8261,5.8565
2020-09-22 13:00:00,10473.43,340.96,0.23129,24.1512,2.9025,0.08204,0.02487,8.8031,5.5112
2020-09-22 14:00:00,10439.25,339.41,0.2302,23.7755,2.8394,0.08214,0.02477,8.8149,5.157
2020-09-22 15:00:00,10451.07,341.23,0.23043,23.9498,2.8983,0.08215,0.02485,8.817,4.6699
2020-09-22 16:00:00,10455.13,341.02,0.23112,23.9759,2.9365,0.08248,0.02496,8.804,4.8848
2020-09-22 17:00:00,10491.0,343.67,0.23197,24.1296,2.9362,0.08315,0.02521,8.8292,4.4101
2020-09-22 18:00:00,10489.25,343.2,0.23195,23.9266,2.9362,0.08258,0.02511,8.8452,4.1532
2020-09-22 19:00:00,10491.97,343.58,0.23178,23.9883,2.9538,0.0821,0.02506,8.7632,4.48
2020-09-22 20:00:00,10512.77,344.65,0.23252,24.0502,2.946,0.08209,0.02495,8.709,4.3316
2020-09-22 21:00:00,10547.17,346.29,0.23427,24.1034,2.9566,0.08217,0.02506,8.7635,4.82
2020-09-22 22:00:00,10508.4,343.4,0.2325,23.9661,2.89,0.0817,0.02485,8.6885,5.3149
2020-09-22 23:00:00,10529.61,344.21,0.23302,24.0468,2.9082,0.08146,0.02499,8.7401,5.3193
2020-09-23 00:00:00,10510.73,342.63,0.23314,24.2186,3.0671,0.08236,0.02508,8.7148,4.9536
2020-09-23 01:00:00,10515.02,343.52,0.23349,24.0675,3.0228,0.08263,0.0252,8.7801,4.7674
2020-09-23 02:00:00,10513.93,343.47,0.23352,24.0998,2.9754,0.0824,0.02514,8.7702,5.0025
2020-09-23 03:00:00,10476.01,341.06,0.23235,24.115,2.8404,0.08166,0.02507,8.6089,4.9135
2020-09-23 04:00:00,10470.32,339.99,0.2318,23.8035,2.804,0.08083,0.02499,8.4141,4.316
2020-09-23 05:00:00,10473.22,340.58,0.23302,23.6819,2.8717,0.08086,0.02506,8.3486,4.3862
2020-09-23 06:00:00,10436.48,338.35,0.2316,23.3785,2.8305,0.08013,0.02482,8.021,4.3654
2020-09-23 07:00:00,10428.64,335.72,0.23188,23.5296,2.7678,0.08028,0.02479,8.1016,4.1197
2020-09-23 08:00:00,10448.54,336.41,0.23162,23.4282,2.8239,0.08025,0.02491,8.1132,4.2607
2020-09-23 09:00:00,10481.82,338.87,0.23278,23.7767,2.868,0.08093,0.02502,8.1633,4.2323
2020-09-23 10:00:00,10488.0,338.99,0.23223,23.7883,2.9031,0.08102,0.02511,8.1547,4.2744
2020-09-23 11:00:00,10474.45,338.71,0.23229,23.7895,2.9251,0.08086,0.02547,8.1542,4.2108
2020-09-23 12:00:00,10505.43,340.69,0.23353,23.944,2.9605,0.08195,0.02568,8.4017,4.2948
2020-09-23 13:00:00,10495.85,341.1,0.2337,24.0132,2.9442,0.08153,0.02567,8.3348,4.4096
2020-09-23 14:00:00,10471.89,339.12,0.23282,23.8428,2.8722,0.0811,0.02569,8.1552,4.2242
2020-09-23 15:00:00,10453.2,338.53,0.23085,23.773,2.9142,0.0808,0.02599,8.2226,4.1073
2020-09-23 16:00:00,10486.2,339.72,0.2318,23.8902,2.9703,0.08091,0.02586,8.3712,4.2706
2020-09-23 17:00:00,10455.89,337.97,0.23083,23.73,2.9375,0.08023,0.02577,8.2865,4.165
2020-09-23 18:00:00,10409.14,335.14,0.2301,23.4849,2.9,0.07971,0.02543,8.0805,4.0003
2020-09-23 19:00:00,10293.0,327.69,0.22676,23.1988,2.79,0.07825,0.02523,7.7835,3.7238
2020-09-23 20:00:00,10230.39,323.0,0.22376,22.9975,2.7985,0.0772,0.02513,7.6943,3.5587
2020-09-23 21:00:00,10252.22,322.42,0.2243,23.05,2.8155,0.07745,0.02496,7.99,3.5561
2020-09-23 22:00:00,10270.04,323.96,0.22401,23.1623,2.85,0.07753,0.02506,7.9529,3.5814
2020-09-23 23:00:00,10241.46,320.72,0.22164,22.8331,2.8548,0.07663,0.02486,7.6364,3.535
2020-09-24 00:00:00,10290.84,322.6,0.22297,23.0772,2.9,0.07695,0.02476,7.8135,3.5633
2020-09-24 01:00:00,10285.86,323.54,0.22349,23.12,2.9044,0.07709,0.02487,7.9857,3.6361
2020-09-24 02:00:00,10290.11,323.7,0.22327,23.1264,2.8958,0.07711,0.02497,8.2083,3.7187
2020-09-24 03:00:00,10301.75,324.95,0.22355,23.1994,2.9561,0.0777,0.02504,8.1705,3.7398
2020-09-24 04:00:00,10281.02,324.15,0.222,23.2106,2.898,0.07723,0.02485,8.1546,3.6028
2020-09-24 05:00:00,10289.64,325.0,0.22326,23.1269,2.9159,0.07747,0.02491,8.2951,3.6213
2020-09-24 06:00:00,10289.78,323.9,0.22314,23.1971,2.9358,0.07779,0.02498,8.2234,3.68
2020-09-24 07:00:00,10341.68,328.0,0.22493,23.818,3.0402,0.07849,0.02525,8.3481,3.8323
2020-09-24 08:00:00,10315.83,326.09,0.22208,23.5688,2.9999,0.07769,0.02496,8.324,4.1124
2020-09-24 09:00:00,10322.85,328.43,0.22262,23.7984,2.9879,0.07752,0.02514,8.3721,4.0396
2020-09-24 10:00:00,10372.31,333.01,0.22472,23.9712,2.9912,0.07882,0.0253,8.6486,4.2703
2020-09-24 11:00:00,10410.01,338.18,0.22643,23.78,3.0101,0.07932,0.02547,8.7024,4.3179
2020-09-24 12:00:00,10377.47,335.31,0.2249,23.6888,2.9579,0.07883,0.02523,8.7114,3.9471
2020-09-24 13:00:00,10377.22,336.98,0.22484,23.6556,2.9406,0.07921,0.02527,8.662,3.9604
2020-09-24 14:00:00,10407.07,337.58,0.22621,23.7181,2.9674,0.07962,0.0254,8.8321,4.1126
2020-09-24 15:00:00,10545.36,344.54,0.2289,24.0299,3.0284,0.08087,0.02581,9.2241,4.1466
2020-09-24 16:00:00,10672.2,346.55,0.23089,24.1943,3.15,0.08217,0.02603,9.3905,4.1921
2020-09-24 17:00:00,10657.9,345.97,0.23126,24.1991,3.1645,0.08226,0.02597,9.309,4.1818
2020-09-24 18:00:00,10612.61,344.26,0.2306,24.0639,3.1549,0.08187,0.02588,9.43,4.0162
2020-09-24 19:00:00,10653.82,345.99,0.23152,24.23,3.1641,0.08214,0.02585,9.9257,4.1828
2020-09-24 20:00:00,10626.73,345.71,0.23126,24.3802,3.1502,0.08255,0.02595,10.2026,4.085
2020-09-24 21:00:00,10647.25,345.88,0.23226,24.1313,3.1281,0.08336,0.02587,9.7883,4.285
2020-09-24 22:00:00,10762.4,350.81,0.2336,24.6732,3.1474,0.08291,0.02606,9.8285,4.7071
2020-09-24 23:00:00,10736.32,348.97,0.23276,24.5745,3.1433,0.08254,0.02625,9.87,4.6411
2020-09-25 00:00:00,10711.94,347.76,0.23156,24.7488,3.1466,0.0829,0.026,9.7698,4.5336
2020-09-25 01:00:00,10690.98,346.58,0.23208,24.6346,3.0646,0.08432,0.02603,9.774,4.5031
2020-09-25 02:00:00,10710.64,347.14,0.23266,24.7,3.0137,0.08701,0.0262,9.9377,4.5747
2020-09-25 03:00:00,10667.47,344.91,0.23192,24.5181,3.0102,0.08581,0.02615,9.7726,4.531
2020-09-25 04:00:00,10677.05,344.79,0.23184,24.5207,3.0383,0.08576,0.02626,9.74,4.6063
2020-09-25 05:00:00,10648.9,341.16,0.23131,24.3508,3.01,0.08487,0.02604,9.6191,4.4733
2020-09-25 06:00:00,10691.87,344.75,0.23254,24.5055,2.998,0.08631,0.02614,9.9155,4.7431
2020-09-25 07:00:00,10686.94,343.0,0.2331,24.5694,3.0077,0.08796,0.02615,9.8168,4.5762
2020-09-25 08:00:00,10599.69,338.77,0.23036,24.2075,2.9475,0.08603,0.02562,9.5039,4.4323
2020-09-25 09:00:00,10593.82,340.18,0.23043,24.0768,2.9118,0.08648,0.02576,9.5384,4.4149
2020-09-25 10:00:00,10591.75,340.45,0.23029,24.0324,3.0094,0.08764,0.02571,9.5108,4.28
2020-09-25 11:00:00,10630.0,343.69,0.23804,24.2299,3.03,0.09365,0.02615,9.7969,4.3781
2020-09-25 12:00:00,10615.48,344.7,0.23791,24.3181,3.0914,0.09294,0.02623,9.8426,4.4149
2020-09-25 13:00:00,10611.13,344.01,0.23689,24.1806,3.057,0.09277,0.02615,9.7018,4.6179
2020-09-25 14:00:00,10629.56,345.29,0.23712,24.2869,3.0867,0.095,0.02618,9.9224,4.585
2020-09-25 15:00:00,10647.61,347.12,0.2401,24.45,3.1337,0.09625,0.02661,10.372,4.7001
2020-09-25 16:00:00,10651.34,346.54,0.23972,24.4222,3.1499,0.09558,0.02659,10.2744,4.74
2020-09-25 17:00:00,10696.13,349.53,0.24124,24.5246,3.1503,0.09705,0.02692,10.8269,4.7457
2020-09-25 18:00:00,10705.38,353.91,0.24294,24.6,3.1756,0.09733,0.02717,10.8559,4.6878
2020-09-25 19:00:00,10718.31,353.87,0.24357,24.7083,3.2203,0.09728,0.02699,10.8695,4.7119
2020-09-25 20:00:00,10707.81,354.59,0.24221,24.8479,3.2,0.09684,0.02716,10.9138,4.8608
2020-09-25 21:00:00,10745.86,357.05,0.24403,24.822,3.2417,0.09735,0.02739,11.0,4.8829
2020-09-25 22:00:00,10685.94,352.13,0.24177,24.6045,3.2038,0.09536,0.02699,10.6485,4.8165
2020-09-25 23:00:00,10686.67,351.92,0.24154,24.6924,3.1937,0.09693,0.02714,10.7279,4.7134
2020-09-26 00:00:00,10649.86,350.58,0.24265,24.5231,3.0974,0.09779,0.02759,10.6141,4.6247
2020-09-26 01:00:00,10690.05,351.69,0.24383,24.6233,3.1,0.09879,0.02879,10.7922,4.5557
2020-09-26 02:00:00,10707.24,351.95,0.24448,24.6294,3.1074,0.09652,0.02831,10.8092,4.7022
2020-09-26 03:00:00,10704.86,350.8,0.24401,24.6198,3.1195,0.09531,0.02834,10.7436,4.536
2020-09-26 04:00:00,10735.04,351.96,0.24384,24.6761,3.1485,0.09554,0.02849,10.7454,4.6083
2020-09-26 05:00:00,10727.14,352.65,0.24337,24.7442,3.162,0.09533,0.02832,10.8656,4.7226
2020-09-26 06:00:00,10732.31,354.54,0.24336,24.876,3.1788,0.09573,0.02849,10.915,4.6969
2020-09-26 07:00:00,10705.84,350.82,0.24164,24.7992,3.1318,0.09488,0.02812,10.8228,4.68
2020-09-26 08:00:00,10691.0,350.49,0.24072,24.819,3.127,0.09531,0.02803,10.73,4.54
2020-09-26 09:00:00,10694.11,350.97,0.24053,25.2555,3.1472,0.0952,0.02817,10.8114,4.5845
2020-09-26 10:00:00,10721.4,350.08,0.24066,25.43,3.1212,0.09519,0.02805,10.7353,4.5749
2020-09-26 11:00:00,10709.94,351.72,0.24094,25.4805,3.1494,0.0946,0.02822,10.7123,4.5646
2020-09-26 12:00:00,10686.37,349.63,0.23942,25.1535,3.08,0.0934,0.02776,10.3496,4.4372
2020-09-26 13:00:00,10672.0,347.22,0.2382,24.9275,3.044,0.09242,0.0276,10.0844,4.3994
2020-09-26 14:00:00,10706.65,351.56,0.24041,25.2147,3.1147,0.09409,0.02776,10.3321,4.448
2020-09-26 15:00:00,10721.0,352.34,0.24164,25.4468,3.137,0.09409,0.02777,10.3686,4.47
2020-09-26 16:00:00,10749.19,354.64,0.24276,25.4844,3.1361,0.09471,0.02802,10.4073,4.429
2020-09-26 17:00:00,10742.68,354.27,0.24198,25.8278,3.1263,0.09408,0.02765,10.2526,4.562
2020-09-26 18:00:00,10729.9,353.34,0.2413,25.797,3.0743,0.09365,0.02753,10.1903,4.6907
2020-09-26 19:00:00,10718.55,352.39,0.24146,25.791,3.0621,0.09386,0.02741,10.1463,4.6209
2020-09-26 20:00:00,10714.92,353.44,0.24153,26.1074,3.0669,0.09452,0.0275,10.2463,4.63
2020-09-26 21:00:00,10712.34,352.38,0.24106,26.2736,3.0864,0.09416,0.02731,10.1393,4.5383
2020-09-26 22:00:00,10731.46,353.16,0.24122,26.1825,3.1212,0.09468,0.02707,10.2581,4.5206
2020-09-26 23:00:00,10728.6,353.92,0.24153,26.1998,3.1287,0.09547,0.02718,10.3169,4.52
2020-09-27 00:00:00,10775.53,359.77,0.24324,26.7453,3.1544,0.09586,0.02741,10.48,4.65
2020-09-27 01:00:00,10772.38,359.74,0.24353,26.5478,3.1398,0.09721,0.02725,10.2994,4.5727
2020-09-27 02:00:00,10777.11,359.4,0.24377,26.486,3.1297,0.09755,0.02735,10.3624,4.5389
2020-09-27 03:00:00,10781.2,359.42,0.24424,26.4877,3.135,0.09815,0.02739,10.3665,4.5713
2020-09-27 04:00:00,10780.95,361.03,0.24452,26.4834,3.1533,0.09714,0.02738,10.37,4.5411
2020-09-27 05:00:00,10779.08,360.45,0.2439,26.6839,3.1405,0.09888,0.02718,10.445,4.5739
2020-09-27 06:00:00,10660.82,353.2,0.23965,25.9412,3.0603,0.09585,0.02642,10.114,4.334
2020-09-27 07:00:00,10671.28,354.34,0.24065,26.3441,3.0659,0.09655,0.02654,10.1338,4.3784
2020-09-27 08:00:00,10647.72,352.52,0.23987,26.2565,3.0487,0.0955,0.02629,10.071,4.3239
2020-09-27 09:00:00,10629.8,350.66,0.2385,25.9904,3.01,0.09475,0.02623,10.09,4.2666
2020-09-27 10:00:00,10657.12,352.68,0.23966,26.0721,3.0519,0.09552,0.02627,10.2343,4.3299
2020-09-27 11:00:00,10623.5,349.18,0.2385,26.0612,3.0632,0.09502,0.02612,10.1064,4.293
2020-09-27 12:00:00,10666.97,352.38,0.23957,25.9885,3.0734,0.09668,0.02642,10.2829,4.1898
2020-09-27 13:00:00,10676.37,352.39,0.24016,26.1975,3.0962,0.09712,0.02644,10.3622,4.2309
2020-09-27 14:00:00,10674.44,351.58,0.23971,25.982,3.082,0.09779,0.02626,10.3165,4.2631
2020-09-27 15:00:00,10754.82,355.58,0.24192,26.3,3.1357,0.09907,0.02647,10.5644,4.423
2020-09-27 16:00:00,10720.35,353.89,0.24056,26.1601,3.1252,0.10157,0.02633,10.7261,4.4104
2020-09-27 17:00:00,10725.18,352.62,0.24145,25.941,3.1231,0.10182,0.0264,10.6905,4.3703
2020-09-27 18:00:00,10714.2,351.95,0.24102,25.9636,3.1201,0.10093,0.02628,10.6825,4.3893
2020-09-27 19:00:00,10732.0,354.09,0.24171,26.0905,3.1222,0.10079,0.02646,10.7481,4.3945
2020-09-27 20:00:00,10720.56,353.29,0.2413,26.0117,3.1209,0.09989,0.02643,10.7881,4.4091
2020-09-27 21:00:00,10716.84,352.96,0.24172,25.8712,3.106,0.10085,0.02637,10.6393,4.5413
2020-09-27 22:00:00,10749.63,354.55,0.24185,26.0628,3.1594,0.10078,0.02645,10.7392,4.4974
2020-09-27 23:00:00,10774.25,357.49,0.24334,26.251,3.1578,0.1013,0.02659,10.7939,4.6484
2020-09-28 00:00:00,10887.71,357.85,0.24449,26.304,3.1515,0.10338,0.02666,10.9339,4.5656
2020-09-28 01:00:00,10930.98,359.36,0.24586,26.5264,3.1788,0.10435,0.02682,10.8601,4.5298
2020-09-28 02:00:00,10907.39,358.45,0.24516,26.4324,3.1515,0.10364,0.02677,10.795,4.462
2020-09-28 03:00:00,10885.14,358.05,0.2445,26.45,3.1055,0.10451,0.02677,10.7357,4.4609
2020-09-28 04:00:00,10896.09,358.56,0.24463,26.7115,3.1072,0.10382,0.02673,10.7752,4.5099
2020-09-28 05:00:00,10879.63,357.52,0.24363,26.52,3.1002,0.10337,0.02668,10.7192,4.4832
2020-09-28 06:00:00,10868.73,356.61,0.2433,26.356,3.0393,0.10373,0.02659,10.5452,4.3904
2020-09-28 07:00:00,10854.0,357.37,0.24359,25.903,3.0642,0.10465,0.02653,10.5755,4.4011
2020-09-28 08:00:00,10855.48,357.42,0.24268,26.1972,3.0601,0.10565,0.0265,10.6017,4.4053
2020-09-28 09:00:00,10854.66,357.44,0.24316,26.3578,3.0471,0.10518,0.02656,10.6008,4.3284
2020-09-28 10:00:00,10875.26,358.97,0.24428,26.5266,3.0514,0.10561,0.02672,10.5562,4.3001
2020-09-28 11:00:00,10877.91,358.04,0.24402,26.5492,3.0358,0.10332,0.02681,10.4126,4.3429
2020-09-28 12:00:00,10901.08,363.92,0.24544,26.8734,3.0514,0.10449,0.02705,10.6246,4.3791
2020-09-28 13:00:00,10885.94,363.09,0.24513,26.8781,3.0405,0.10338,0.02693,10.6661,4.3245
2020-09-28 14:00:00,10861.01,362.48,0.24436,26.7914,3.0456,0.10314,0.02684,10.58,4.3558
2020-09-28 15:00:00,10901.9,364.9,0.24575,27.277,3.072,0.10375,0.02696,10.6276,4.4222
2020-09-28 16:00:00,10883.27,364.35,0.24611,27.189,3.0648,0.10411,0.02695,10.6777,4.3549
2020-09-28 17:00:00,10889.24,365.19,0.246,27.1994,3.0402,0.10416,0.02684,10.6425,4.3658
2020-09-28 18:00:00,10871.96,363.36,0.24516,27.368,3.0355,0.10331,0.0268,10.5832,4.3394
2020-09-28 19:00:00,10869.0,363.19,0.24485,27.5077,3.0074,0.10365,0.02686,10.5955,4.34
2020-09-28 20:00:00,10869.41,362.86,0.24512,27.6646,3.0096,0.1039,0.02677,10.6535,4.4045
2020-09-28 21:00:00,10885.08,363.61,0.24645,27.6064,2.985,0.10319,0.02692,10.6537,4.386
2020-09-28 22:00:00,10867.0,361.35,0.24627,27.3757,2.9609,0.10218,0.02676,10.6438,4.3606
2020-09-28 23:00:00,10696.12,353.96,0.24107,26.9855,2.9599,0.1003,0.02625,10.283,4.2021
2020-09-29 00:00:00,10710.43,354.65,0.2422,27.1483,2.9948,0.10079,0.02631,10.3043,4.26
2020-09-29 01:00:00,10683.59,353.75,0.241,27.0201,2.9214,0.10063,0.02623,10.2417,4.1897
2020-09-29 02:00:00,10689.37,353.89,0.24129,26.9935,2.9162,0.1014,0.02617,10.2607,4.2173
2020-09-29 03:00:00,10689.94,353.13,0.24154,27.0202,2.9412,0.10108,0.02611,10.1736,4.245
2020-09-29 04:00:00,10694.48,353.32,0.24184,27.2786,2.9376,0.10106,0.02619,10.2378,4.2401
2020-09-29 05:00:00,10680.87,351.83,0.24127,27.2127,2.9242,0.10027,0.02616,10.1693,4.1335
2020-09-29 06:00:00,10742.46,355.48,0.24371,27.7822,2.9908,0.1026,0.02638,10.3584,4.2638
2020-09-29 07:00:00,10726.99,355.02,0.24345,27.8008,2.9866,0.10299,0.02634,10.2295,4.2366
2020-09-29 08:00:00,10736.27,355.56,0.24317,27.726,2.9524,0.10249,0.02626,10.1712,4.2214
2020-09-29 09:00:00,10721.56,354.81,0.24429,28.259,2.9734,0.10165,0.02617,10.0855,4.239
2020-09-29 10:00:00,10776.49,357.23,0.24534,28.6527,3.0,0.10264,0.02628,10.212,4.2625
2020-09-29 11:00:00,10758.92,357.62,0.24562,28.65,2.9909,0.10227,0.02634,10.1325,4.2527
2020-09-29 12:00:00,10762.24,357.75,0.24461,28.5956,2.98,0.10179,0.02629,10.1096,4.1315
2020-09-29 13:00:00,10757.5,357.48,0.24448,28.2105,2.9805,0.10095,0.02628,9.8945,4.1
2020-09-29 14:00:00,10759.91,357.09,0.24338,28.32,3.0065,0.10118,0.02625,9.8362,4.0897
2020-09-29 15:00:00,10725.94,355.3,0.24144,28.2303,2.984,0.10019,0.02619,9.7302,4.0711
2020-09-29 16:00:00,10692.39,354.59,0.24025,27.7374,2.919,0.09917,0.02581,9.5513,4.0054
2020-09-29 17:00:00,10675.37,353.71,0.23951,27.9341,2.944,0.09862,0.02572,9.6668,4.0577
2020-09-29 18:00:00,10727.75,355.29,0.23997,28.4587,2.9506,0.09873,0.02579,9.8541,4.0153
2020-09-29 19:00:00,10737.49,356.32,0.24026,28.4521,2.8939,0.09896,0.02581,9.7789,4.0431
2020-09-29 20:00:00,10756.16,357.67,0.24109,28.5238,2.9146,0.0997,0.02589,9.8234,4.0564
2020-09-29 21:00:00,10770.31,357.64,0.2415,28.5043,2.9152,0.10024,0.02596,9.7575,4.0458
2020-09-29 22:00:00,10763.99,357.55,0.24162,28.8777,2.9312,0.10054,0.02609,9.8205,4.0156
2020-09-29 23:00:00,10840.48,359.79,0.24285,28.8946,2.9505,0.1011,0.0263,10.135,4.1394
2020-09-30 00:00:00,10809.17,357.66,0.24192,28.556,2.917,0.10061,0.02613,10.0389,4.1133
2020-09-30 01:00:00,10789.45,356.41,0.24133,28.3604,2.9202,0.09982,0.02608,9.956,4.1783
2020-09-30 02:00:00,10774.47,356.43,0.24126,28.7218,2.967,0.09877,0.02597,9.8802,4.1209
2020-09-30 03:00:00,10742.08,355.66,0.2406,28.3816,2.9533,0.09836,0.02587,9.89,4.103
2020-09-30 04:00:00,10752.79,356.05,0.24114,28.5566,2.976,0.0987,0.02588,9.8795,4.1147
2020-09-30 05:00:00,10698.66,354.05,0.23963,28.3136,2.9345,0.09726,0.02581,9.5821,4.0673
2020-09-30 06:00:00,10718.8,355.75,0.24073,28.3872,2.933,0.09755,0.0259,9.6855,4.0976
2020-09-30 07:00:00,10706.68,355.05,0.24051,28.4471,2.9172,0.09713,0.02588,9.7164,4.033
2020-09-30 08:00:00,10707.67,355.47,0.24006,28.16,2.9057,0.09789,0.026,9.8098,4.0281
2020-09-30 09:00:00,10698.94,354.6,0.23974,28.1151,2.903,0.09725,0.0259,9.7174,4.0837
2020-09-30 10:00:00,10721.84,355.21,0.24021,28.3178,2.9079,0.09807,0.02607,9.8475,4.1166
2020-09-30 11:00:00,10681.0,352.92,0.23872,28.0517,2.8504,0.09752,0.02587,9.7088,4.0588
2020-09-30 12:00:00,10728.0,355.15,0.23973,28.2368,2.862,0.09871,0.02609,9.8442,4.0999
2020-09-30 13:00:00,10739.93,355.64,0.24025,28.4867,2.8823,0.09927,0.02633,9.8571,4.1715
2020-09-30 14:00:00,10747.28,355.46,0.24096,28.6241,2.8742,0.10025,0.02633,9.9217,4.222
2020-09-30 15:00:00,10777.39,357.31,0.24125,29.1716,2.8923,0.10126,0.02634,9.9437,4.2779
2020-09-30 16:00:00,10784.13,357.76,0.24175,29.0784,2.8992,0.10066,0.0264,9.9594,4.2698
2020-09-30 17:00:00,10768.52,357.28,0.24113,28.8685,2.8659,0.1011,0.02631,9.8867,4.274
2020-09-30 18:00:00,10731.1,355.91,0.24084,28.9152,2.8538,0.0996,0.02614,9.8129,4.3715
2020-09-30 19:00:00,10706.48,355.31,0.23929,28.896,2.8498,0.09926,0.02604,9.7744,4.3229
2020-09-30 20:00:00,10706.34,356.75,0.23915,29.0111,2.8535,0.09947,0.02608,9.7679,4.2843
2020-09-30 21:00:00,10710.92,357.3,0.23945,29.1058,2.858,0.09995,0.02607,9.7929,4.3034
2020-09-30 22:00:00,10745.86,359.13,0.24075,29.4229,2.894,0.10069,0.02608,9.8408,4.294
2020-09-30 23:00:00,10776.59,359.83,0.24171,29.2656,2.8967,0.10136,0.02621,9.8694,4.3293
2020-10-01 00:00:00,10788.06,359.35,0.24171,29.0361,2.9163,0.10268,0.02623,9.9159,4.2549
2020-10-01 01:00:00,10838.88,361.4,0.24256,29.0848,2.935,0.10286,0.02639,10.0777,4.1822
2020-10-01 02:00:00,10817.14,362.61,0.24227,29.2093,2.9309,0.10411,0.02639,10.0245,4.1817
2020-10-01 03:00:00,10798.18,362.33,0.2419,28.929,2.9191,0.10288,0.02624,9.9917,4.1909
2020-10-01 04:00:00,10800.01,362.31,0.24162,28.8675,2.9352,0.10286,0.0262,10.0114,4.2073
2020-10-01 05:00:00,10821.07,361.89,0.24186,28.8971,2.9783,0.10323,0.02633,10.1672,4.2586
2020-10-01 06:00:00,10821.29,362.75,0.24241,28.9466,2.9796,0.10276,0.02642,10.23,4.291
2020-10-01 07:00:00,10824.75,363.93,0.24206,28.9729,2.9679,0.10361,0.02641,10.2543,4.3234
2020-10-01 08:00:00,10872.35,367.12,0.24336,29.0998,2.969,0.1035,0.02649,10.2068,4.3199
2020-10-01 09:00:00,10896.77,367.64,0.24387,29.0438,2.9859,0.10326,0.02652,10.2459,4.4645
2020-10-01 10:00:00,10865.97,366.67,0.24349,28.8925,2.9745,0.10268,0.02639,10.2159,4.4321
2020-10-01 11:00:00,10903.16,368.59,0.24424,29.0598,2.9516,0.10267,0.02673,10.3825,4.3889
2020-10-01 12:00:00,10885.96,367.74,0.24345,28.9086,2.9513,0.10289,0.02653,10.31,4.3585
2020-10-01 13:00:00,10860.0,365.95,0.24246,28.5924,2.9343,0.10164,0.02638,10.1855,4.3573
2020-10-01 14:00:00,10857.98,365.76,0.24243,28.4041,2.9154,0.10214,0.02639,10.1771,4.3036
2020-10-01 15:00:00,10716.23,361.11,0.23934,27.752,2.85,0.09914,0.02608,9.895,4.2084
2020-10-01 16:00:00,10522.72,350.11,0.23573,26.6111,2.7231,0.09603,0.02528,9.523,4.0981
2020-10-01 17:00:00,10482.39,346.25,0.23469,26.4962,2.678,0.09638,0.02517,9.4977,4.0739
2020-10-01 18:00:00,10586.5,352.15,0.23668,27.1289,2.7401,0.09783,0.02549,9.6712,4.1178
2020-10-01 19:00:00,10617.74,353.18,0.23754,27.3906,2.7617,0.0982,0.02552,9.6861,4.1467
2020-10-01 20:00:00,10606.03,351.63,0.23711,27.0218,2.7618,0.09721,0.02545,9.6407,4.146
2020-10-01 21:00:00,10585.3,351.0,0.237,27.1574,2.8078,0.09695,0.02539,9.4937,4.1216
2020-10-01 22:00:00,10607.11,351.82,0.23814,27.3243,2.8451,0.09723,0.02553,9.6056,4.1513
2020-10-01 23:00:00,10619.13,352.85,0.23819,27.4673,2.8669,0.09804,0.02581,9.6394,4.15
2020-10-02 00:00:00,10592.27,351.06,0.23685,27.287,2.8426,0.0971,0.02568,9.5317,4.1399
2020-10-02 01:00:00,10591.05,351.98,0.23735,27.656,2.816,0.09821,0.02573,9.5622,4.1235
2020-10-02 02:00:00,10604.29,351.53,0.23746,27.7285,2.8364,0.09828,0.02569,9.5747,4.1208
2020-10-02 03:00:00,10649.06,353.23,0.23864,28.0018,2.8665,0.10015,0.02582,9.8053,4.158
2020-10-02 04:00:00,10590.02,351.45,0.23756,27.4729,2.8404,0.09838,0.02564,9.6399,4.1612
2020-10-02 05:00:00,10443.5,342.77,0.23251,26.85,2.6711,0.09488,0.02465,9.2654,3.9391
2020-10-02 06:00:00,10501.48,344.06,0.23344,27.2681,2.654,0.09496,0.02489,9.3563,3.9574
2020-10-02 07:00:00,10490.88,342.17,0.23348,27.0076,2.6666,0.09479,0.02473,9.2872,3.9388
2020-10-02 08:00:00,10455.46,338.51,0.23171,26.5692,2.6087,0.09269,0.02459,9.0759,3.8676
2020-10-02 09:00:00,10449.16,338.25,0.23102,26.3211,2.5137,0.09172,0.0245,9.0392,3.8421
2020-10-02 10:00:00,10461.14,338.12,0.23086,26.079,2.5076,0.0917,0.02427,8.9325,3.7693
2020-10-02 11:00:00,10436.63,337.13,0.22972,26.12,2.4724,0.09048,0.02437,8.8502,3.7565
