timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2024-12-05,0.00006972,0.00007289,0.00006505,0.00007003,220102.57000000,1733443199999,14.99687141,10431,126666.81000000,8.65792111,0
2024-12-06,0.00007003,0.00007120,0.00006619,0.00006813,56108.78000000,1733529599999,3.86371473,3120,24628.43000000,1.69748756,0
2024-12-07,0.00006821,0.00006964,0.00006752,0.00006812,36695.22000000,1733615999999,2.52182375,2829,18464.23000000,1.26898782,0
2024-12-08,0.00006805,0.00006857,0.00006698,0.00006698,37746.88000000,1733702399999,2.55405219,3091,18530.08000000,1.25363750,0
2024-12-09,0.00006702,0.00006826,0.00005502,0.00005944,133939.27000000,1733788799999,8.33653872,7335,63447.96000000,3.93086862,0
2024-12-10,0.00005940,0.00006151,0.00005776,0.00006150,117036.01000000,1733875199999,6.97124961,6638,66739.41000000,3.98249556,0
2024-12-11,0.00006150,0.00006399,0.00006015,0.00006271,78671.76000000,1733961599999,4.90287783,5194,48283.55000000,3.01212703,0
2024-12-12,0.00006281,0.00006662,0.00006275,0.00006342,71795.24000000,1734047999999,4.56639587,5516,32766.30000000,2.08700072,0
2024-12-13,0.00006352,0.00006500,0.00006127,0.00006243,46475.55000000,1734134399999,2.93395042,4384,24727.30000000,1.56207288,0
2024-12-14,0.00006239,0.00006296,0.00006022,0.00006161,37470.30000000,1734220799999,2.30285795,3154,13737.31000000,0.84353381,0
2024-12-15,0.00006161,0.00006219,0.00006012,0.00006114,34017.54000000,1734307199999,2.09029450,2421,18024.92000000,1.10980253,0
2024-12-16,0.00006115,0.00006134,0.00005641,0.00005718,82595.66000000,1734393599999,4.81845156,4815,35199.73000000,2.05723495,0
2024-12-17,0.00005713,0.00005740,0.00005447,0.00005475,71658.97000000,1734479999999,4.02108387,4652,31019.12000000,1.74124956,0
2024-12-18,0.00005486,0.00005578,0.00005200,0.00005428,75217.38000000,1734566399999,4.08639614,3253,29785.93000000,1.61762151,0
2024-12-19,0.00005428,0.00005428,0.00005209,0.00005322,111613.20000000,1734652799999,5.94665406,3040,64580.65000000,3.44315623,0
2024-12-20,0.00005332,0.00005615,0.00005073,0.00005576,194070.82000000,1734739199999,10.28816608,4715,77160.11000000,4.13973655,0
2024-12-21,0.00005579,0.00005729,0.00005378,0.00005450,49722.88000000,1734825599999,2.76195978,1975,24298.11000000,1.34973796,0
2024-12-22,0.00005440,0.00005693,0.00005419,0.00005662,38853.87000000,1734911999999,2.16511915,1414,21135.22000000,1.18204124,0
2024-12-23,0.00005656,0.00006008,0.00005616,0.00005898,106996.99000000,1734998399999,6.17063471,2224,75442.71000000,4.35155117,0
2024-12-24,0.00005893,0.00006035,0.00005801,0.00005879,46553.51000000,1735084799999,2.75881023,1449,22981.41000000,1.36158643,0
2024-12-25,0.00005879,0.00006179,0.00005879,0.00005976,44587.31000000,1735171199999,2.69750781,1647,25472.46000000,1.54101023,0
2024-12-26,0.00005969,0.00006055,0.00005914,0.00005983,38770.63000000,1735257599999,2.31980395,1666,19961.96000000,1.19554161,0
2024-12-27,0.00006005,0.00006195,0.00005948,0.00006065,35135.01000000,1735343999999,2.12885521,1586,17113.34000000,1.03652650,0
2024-12-28,0.00006078,0.00006190,0.00005957,0.00006088,33873.33000000,1735430399999,2.05778388,2072,17391.63000000,1.05734168,0
2024-12-29,0.00006109,0.00006152,0.00005959,0.00006015,21336.83000000,1735516799999,1.29370190,1038,8620.62000000,0.52248495,0
2024-12-30,0.00006009,0.00006078,0.00005899,0.00006010,46608.84000000,1735603199999,2.78686035,2292,23716.61000000,1.41764037,0
2024-12-31,0.00006012,0.00006014,0.00005839,0.00005881,25054.58000000,1735689599999,1.48382176,1169,13773.46000000,0.81582897,0
2025-01-01,0.00005877,0.00005921,0.00005765,0.00005827,23637.49000000,1735775999999,1.37689107,1277,14323.70000000,0.83452399,0
