Model,Asset,Value,What
MLPClassifier,ETHUSDT_4h,"{1: 0.512, 0: 0.488}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.3511053943173808,F1 VALIDATION
MLPClassifier,ETHUSDT_4h,"{1: 0.512, 0: 0.488}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.35220926998399255,F1 VALIDATION
MLPClassifier,ETHUSDT_4h,"{1: 0.512, 0: 0.488}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.434106560662516,F1 VALIDATION
MLPClassifier,ETHUSDT_4h,"{1: 0.512, 0: 0.488}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,"{1: 0.96, 0: 0.04}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.3538300981933715,F1 VALIDATION
MLPClassifier,ETHUSDT_4h,"{1: 0.512, 0: 0.488}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.43550087745286364,F1 VALIDATION
MLPClassifier,ETHUSDT_4h,"{1: 0.512, 0: 0.488}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,"{1: 0.84, 0: 0.16}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.4467888437909391,F1 VALIDATION
MLPClassifier,ETHUSDT_4h,"{1: 0.512, 0: 0.488}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,"{0: 0.512, 1: 0.488}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.37072677291675793,F1 VALIDATION
MLPClassifier,ETHUSDT_4h,"{1: 0.512, 0: 0.488}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,"{1: 0.968, 0: 0.032}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.3364174161073844,F1 VALIDATION
MLPClassifier,ETHUSDT_4h,"{1: 0.512, 0: 0.488}",DESBALANCEO REAL VAL
MLPClassifier,ETHUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ETHUSDT_4h,0.49383842994066635,FINAL TEST
MLPClassifier,ETHUSDT_4h,0.3345326331985593,F1 FINAL TEST
MLPClassifier,ETHUSDT_4h,"{1: 0.5061615700593336, 0: 0.49383842994066635}",DESBALANCEO REAL
MLPClassifier,ETHUSDT_4h,"{0: 0.9954358740301232, 1: 0.004564125969876769}",DESBALANCEO PREDICCIÓN
MLPClassifier,XRPUSDT_4h,0.42680220285772313,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,"{1: 0.968, 0: 0.032}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.328035560804702,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.47258354117712215,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,"{0: 0.52, 1: 0.48}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.46666708940204293,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,"{0: 0.512, 1: 0.488}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.418662529159486,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,"{1: 0.776, 0: 0.224}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.32746640884112777,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.3640653566127305,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,"{1: 0.976, 0: 0.024}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.3616456360823049,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,"{0: 0.744, 1: 0.256}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.3880525017787653,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,"{1: 0.992, 0: 0.008}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.40049599056126556,F1 VALIDATION
MLPClassifier,XRPUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,XRPUSDT_4h,"{1: 0.96, 0: 0.04}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,XRPUSDT_4h,0.4952076677316294,FINAL TEST
MLPClassifier,XRPUSDT_4h,0.4523381408778696,F1 FINAL TEST
MLPClassifier,XRPUSDT_4h,"{1: 0.5047923322683706, 0: 0.4952076677316294}",DESBALANCEO REAL
MLPClassifier,XRPUSDT_4h,"{1: 0.7749885896850753, 0: 0.2250114103149247}",DESBALANCEO PREDICCIÓN
MLPClassifier,BNBUSDT_4h,0.5066494616656066,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{1: 0.552, 0: 0.448}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,"{1: 0.936, 0: 0.064}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.4566766802051309,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{1: 0.552, 0: 0.448}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,"{1: 0.848, 0: 0.152}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.4646650322337914,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{1: 0.552, 0: 0.448}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,"{1: 0.888, 0: 0.112}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.4870217964969042,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{1: 0.552, 0: 0.448}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,"{1: 0.616, 0: 0.384}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.3682680929764769,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{1: 0.552, 0: 0.448}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.3387623890646685,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{1: 0.552, 0: 0.448}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.33416337338322977,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{1: 0.552, 0: 0.448}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.38918388142042193,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{1: 0.552, 0: 0.448}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,"{1: 0.968, 0: 0.032}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.4084742905998297,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{1: 0.552, 0: 0.448}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.49527198306208076,F1 VALIDATION
MLPClassifier,BNBUSDT_4h,"{1: 0.552, 0: 0.448}",DESBALANCEO REAL VAL
MLPClassifier,BNBUSDT_4h,"{0: 0.56, 1: 0.44}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,BNBUSDT_4h,0.5015974440894568,FINAL TEST
MLPClassifier,BNBUSDT_4h,0.3766291830375288,F1 FINAL TEST
MLPClassifier,BNBUSDT_4h,"{1: 0.5152898219990871, 0: 0.4847101780009128}",DESBALANCEO REAL
MLPClassifier,BNBUSDT_4h,"{1: 0.9324509356458238, 0: 0.06754906435417618}",DESBALANCEO PREDICCIÓN
MLPClassifier,SOLUSDT_4h,0.48365341298337994,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.584, 0: 0.416}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,"{0: 0.576, 1: 0.424}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.4245810798309007,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.584, 0: 0.416}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,"{1: 0.872, 0: 0.128}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.3413414503468932,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.584, 0: 0.416}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.49012188168054643,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.584, 0: 0.416}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,"{0: 0.616, 1: 0.384}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.4112670203615682,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.584, 0: 0.416}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,"{0: 0.88, 1: 0.12}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.37155742051482743,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.584, 0: 0.416}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,"{0: 0.656, 1: 0.344}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.4851011888776312,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.584, 0: 0.416}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,"{0: 0.528, 1: 0.472}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.4002278197716869,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.584, 0: 0.416}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,"{0: 0.992, 1: 0.008}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.3233978099503867,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.584, 0: 0.416}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.3520799804930223,F1 VALIDATION
MLPClassifier,SOLUSDT_4h,"{1: 0.584, 0: 0.416}",DESBALANCEO REAL VAL
MLPClassifier,SOLUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,SOLUSDT_4h,0.5102692834322228,FINAL TEST
MLPClassifier,SOLUSDT_4h,0.49847458766081043,F1 FINAL TEST
MLPClassifier,SOLUSDT_4h,"{1: 0.5134641716111364, 0: 0.48653582838886356}",DESBALANCEO REAL
MLPClassifier,SOLUSDT_4h,"{0: 0.6668188041989959, 1: 0.3331811958010041}",DESBALANCEO PREDICCIÓN
MLPClassifier,ADAUSDT_4h,0.5130502124808244,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{1: 0.504, 0: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,"{1: 0.784, 0: 0.216}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.38097912911707066,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{1: 0.504, 0: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.5163702277150467,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{1: 0.504, 0: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,"{0: 0.528, 1: 0.472}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.410613309931823,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{1: 0.504, 0: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,"{1: 0.968, 0: 0.032}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.48182233504781075,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{1: 0.504, 0: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,"{0: 0.728, 1: 0.272}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.40698247331820203,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{1: 0.504, 0: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,"{0: 0.696, 1: 0.304}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.48572675535914644,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{1: 0.504, 0: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,"{1: 0.768, 0: 0.232}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.4790620102761417,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{1: 0.504, 0: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,"{0: 0.624, 1: 0.376}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.3839860956838141,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{1: 0.504, 0: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,"{0: 0.824, 1: 0.176}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.37051704946530906,F1 VALIDATION
MLPClassifier,ADAUSDT_4h,"{1: 0.504, 0: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,ADAUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,ADAUSDT_4h,0.5052487448653583,FINAL TEST
MLPClassifier,ADAUSDT_4h,0.4133944149267238,F1 FINAL TEST
MLPClassifier,ADAUSDT_4h,"{1: 0.5020538566864445, 0: 0.49794614331355547}",DESBALANCEO REAL
MLPClassifier,ADAUSDT_4h,"{1: 0.8936558649018713, 0: 0.1063441350981287}",DESBALANCEO PREDICCIÓN
MLPClassifier,TRXUSDT_4h,0.44721195096911526,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.568, 0: 0.432}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.31073278895739265,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.568, 0: 0.432}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.3535933964955395,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.568, 0: 0.432}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.4953093370794998,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.568, 0: 0.432}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,"{1: 0.712, 0: 0.288}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.3571996620756694,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.568, 0: 0.432}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.4041657640060129,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.568, 0: 0.432}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,"{1: 0.992, 0: 0.008}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.3586875586924673,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.568, 0: 0.432}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.4061573356598814,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.568, 0: 0.432}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,"{1: 0.992, 0: 0.008}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.4099699731527993,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.568, 0: 0.432}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,"{1: 0.896, 0: 0.104}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.4398246939055749,F1 VALIDATION
MLPClassifier,TRXUSDT_4h,"{1: 0.568, 0: 0.432}",DESBALANCEO REAL VAL
MLPClassifier,TRXUSDT_4h,"{1: 0.784, 0: 0.216}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,TRXUSDT_4h,0.4577818347786399,FINAL TEST
MLPClassifier,TRXUSDT_4h,0.340176675650518,F1 FINAL TEST
MLPClassifier,TRXUSDT_4h,"{1: 0.5385668644454586, 0: 0.4614331355545413}",DESBALANCEO REAL
MLPClassifier,TRXUSDT_4h,"{0: 0.9607485166590598, 1: 0.03925148334094021}",DESBALANCEO PREDICCIÓN
MLPClassifier,LINKUSDT_4h,0.325493284478343,F1 VALIDATION
MLPClassifier,LINKUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_4h,0.32980583211465736,F1 VALIDATION
MLPClassifier,LINKUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_4h,"{0: 0.896, 1: 0.104}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_4h,0.4578713541042669,F1 VALIDATION
MLPClassifier,LINKUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_4h,"{1: 0.912, 0: 0.088}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_4h,0.4616147318816056,F1 VALIDATION
MLPClassifier,LINKUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_4h,"{1: 0.608, 0: 0.392}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_4h,0.3750025459807921,F1 VALIDATION
MLPClassifier,LINKUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_4h,"{1: 0.928, 0: 0.072}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_4h,0.48644667562525284,F1 VALIDATION
MLPClassifier,LINKUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_4h,"{0: 0.808, 1: 0.192}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_4h,0.48349927457364894,F1 VALIDATION
MLPClassifier,LINKUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_4h,"{1: 0.768, 0: 0.232}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_4h,0.4448272843253186,F1 VALIDATION
MLPClassifier,LINKUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_4h,"{1: 0.672, 0: 0.328}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_4h,0.4794282694528437,F1 VALIDATION
MLPClassifier,LINKUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_4h,"{0: 0.52, 1: 0.48}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_4h,0.48078303567051617,F1 VALIDATION
MLPClassifier,LINKUSDT_4h,"{0: 0.504, 1: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,LINKUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,LINKUSDT_4h,0.5006846188954815,FINAL TEST
MLPClassifier,LINKUSDT_4h,0.39066481600113884,F1 FINAL TEST
MLPClassifier,LINKUSDT_4h,"{1: 0.5029666818804199, 0: 0.4970333181195801}",DESBALANCEO REAL
MLPClassifier,LINKUSDT_4h,"{1: 0.9219534459151073, 0: 0.07804655408489275}",DESBALANCEO PREDICCIÓN
MLPClassifier,AVAXUSDT_4h,0.36990828284517413,F1 VALIDATION
MLPClassifier,AVAXUSDT_4h,"{1: 0.504, 0: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,AVAXUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,AVAXUSDT_4h,0.3349548918229765,F1 VALIDATION
MLPClassifier,AVAXUSDT_4h,"{1: 0.504, 0: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,AVAXUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,AVAXUSDT_4h,0.39766329508030895,F1 VALIDATION
MLPClassifier,AVAXUSDT_4h,"{1: 0.504, 0: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,AVAXUSDT_4h,"{1: 0.76, 0: 0.24}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,AVAXUSDT_4h,0.3810073802025769,F1 VALIDATION
MLPClassifier,AVAXUSDT_4h,"{1: 0.504, 0: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,AVAXUSDT_4h,"{0: 0.672, 1: 0.328}",DESBALANCEO PREDICCIÓN VAL
MLPClassifier,AVAXUSDT_4h,0.3543162334180946,F1 VALIDATION
MLPClassifier,AVAXUSDT_4h,"{1: 0.504, 0: 0.496}",DESBALANCEO REAL VAL
MLPClassifier,AVAXUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
MLPClassifier,AVAXUSDT_4h,0.334459228873782,F1 VALIDATION
MLPClassifier,AVAXUSDT_4h,"{1: 0.504, 0: 0.496}",DESBALANCEO REAL VAL
