Model,Asset,Accuracy,What
MLPClassifier,AVAXUSDT_4h,0.3245992601726264,F1 FINAL TEST
MLPClassifier,AVAXUSDT_4h,"{0: 0.5193975353719763, 1: 0.48060246462802375}",DESBALANCEO REAL
MLPClassifier,AVAXUSDT_4h,{1: 1.0},DESBALANCEO PREDICCIÓN
RandomForestClassifier,BTCUSDT_4h,0.4997979464691481,F1 VALIDATION
RandomForestClassifier,BTCUSDT_4h,"{1: 0.5142857142857142, 0: 0.4857142857142857}",DESBALANCEO REAL VAL
RandomForestClassifier,BTCUSDT_4h,"{1: 0.6, 0: 0.4}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,BTCUSDT_4h,0.4910999543587403,FINAL TEST
RandomForestClassifier,BTCUSDT_4h,0.48941135161627763,F1 FINAL TEST
RandomForestClassifier,BTCUSDT_4h,"{1: 0.5221360109539023, 0: 0.47786398904609767}",DESBALANCEO REAL
RandomForestClassifier,BTCUSDT_4h,"{1: 0.535371976266545, 0: 0.464628023733455}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,ETHUSDT_4h,0.4521220141462983,F1 VALIDATION
RandomForestClassifier,ETHUSDT_4h,"{1: 0.5142857142857142, 0: 0.4857142857142857}",DESBALANCEO REAL VAL
RandomForestClassifier,ETHUSDT_4h,"{0: 0.6285714285714286, 1: 0.37142857142857144}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,ETHUSDT_4h,0.49383842994066635,FINAL TEST
RandomForestClassifier,ETHUSDT_4h,0.4926509293218451,F1 FINAL TEST
RandomForestClassifier,ETHUSDT_4h,"{1: 0.5061615700593336, 0: 0.49383842994066635}",DESBALANCEO REAL
RandomForestClassifier,ETHUSDT_4h,"{1: 0.5422181652213601, 0: 0.4577818347786399}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,XRPUSDT_4h,0.4752678773344833,F1 VALIDATION
RandomForestClassifier,XRPUSDT_4h,"{0: 0.5142857142857142, 1: 0.4857142857142857}",DESBALANCEO REAL VAL
RandomForestClassifier,XRPUSDT_4h,"{1: 0.5714285714285714, 0: 0.42857142857142855}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,XRPUSDT_4h,0.505705157462346,FINAL TEST
RandomForestClassifier,XRPUSDT_4h,0.5056244175413573,F1 FINAL TEST
RandomForestClassifier,XRPUSDT_4h,"{1: 0.5047923322683706, 0: 0.4952076677316294}",DESBALANCEO REAL
RandomForestClassifier,XRPUSDT_4h,"{1: 0.5079872204472844, 0: 0.49201277955271566}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,BNBUSDT_4h,0.5068177407498325,F1 VALIDATION
RandomForestClassifier,BNBUSDT_4h,"{1: 0.5714285714285714, 0: 0.42857142857142855}",DESBALANCEO REAL VAL
RandomForestClassifier,BNBUSDT_4h,"{1: 0.7714285714285715, 0: 0.22857142857142856}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,BNBUSDT_4h,0.5015974440894568,FINAL TEST
RandomForestClassifier,BNBUSDT_4h,0.501584881133915,F1 FINAL TEST
RandomForestClassifier,BNBUSDT_4h,"{1: 0.5152898219990871, 0: 0.4847101780009128}",DESBALANCEO REAL
RandomForestClassifier,BNBUSDT_4h,"{0: 0.5102692834322228, 1: 0.4897307165677773}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,SOLUSDT_4h,0.533660171766089,F1 VALIDATION
RandomForestClassifier,SOLUSDT_4h,"{1: 0.5428571428571428, 0: 0.45714285714285713}",DESBALANCEO REAL VAL
RandomForestClassifier,SOLUSDT_4h,"{0: 0.5714285714285714, 1: 0.42857142857142855}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,SOLUSDT_4h,0.4993153811045185,FINAL TEST
RandomForestClassifier,SOLUSDT_4h,0.48650979060046806,F1 FINAL TEST
RandomForestClassifier,SOLUSDT_4h,"{1: 0.5134641716111364, 0: 0.48653582838886356}",DESBALANCEO REAL
RandomForestClassifier,SOLUSDT_4h,"{0: 0.6713829301688726, 1: 0.3286170698311273}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,ADAUSDT_4h,0.5147068661591789,F1 VALIDATION
RandomForestClassifier,ADAUSDT_4h,"{0: 0.5142857142857142, 1: 0.4857142857142857}",DESBALANCEO REAL VAL
RandomForestClassifier,ADAUSDT_4h,"{0: 0.6, 1: 0.4}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,ADAUSDT_4h,0.49748973071656777,FINAL TEST
RandomForestClassifier,ADAUSDT_4h,0.4971126029601318,F1 FINAL TEST
RandomForestClassifier,ADAUSDT_4h,"{1: 0.5020538566864445, 0: 0.49794614331355547}",DESBALANCEO REAL
RandomForestClassifier,ADAUSDT_4h,"{1: 0.525330899132816, 0: 0.47466910086718395}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,TRXUSDT_4h,0.48400951860328334,F1 VALIDATION
RandomForestClassifier,TRXUSDT_4h,"{1: 0.6285714285714286, 0: 0.37142857142857144}",DESBALANCEO REAL VAL
RandomForestClassifier,TRXUSDT_4h,"{1: 0.8, 0: 0.2}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,TRXUSDT_4h,0.5098128708352351,FINAL TEST
RandomForestClassifier,TRXUSDT_4h,0.48950474583860504,F1 FINAL TEST
RandomForestClassifier,TRXUSDT_4h,"{1: 0.5385668644454586, 0: 0.4614331355545413}",DESBALANCEO REAL
RandomForestClassifier,TRXUSDT_4h,"{1: 0.6608854404381561, 0: 0.3391145595618439}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,LINKUSDT_4h,0.4671792040895683,F1 VALIDATION
RandomForestClassifier,LINKUSDT_4h,"{1: 0.5142857142857142, 0: 0.4857142857142857}",DESBALANCEO REAL VAL
RandomForestClassifier,LINKUSDT_4h,"{1: 0.7714285714285715, 0: 0.22857142857142856}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,LINKUSDT_4h,0.5052487448653583,FINAL TEST
RandomForestClassifier,LINKUSDT_4h,0.5052436947341405,F1 FINAL TEST
RandomForestClassifier,LINKUSDT_4h,"{1: 0.5029666818804199, 0: 0.4970333181195801}",DESBALANCEO REAL
RandomForestClassifier,LINKUSDT_4h,"{0: 0.5061615700593336, 1: 0.49383842994066635}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,AVAXUSDT_4h,0.5552161909472989,F1 VALIDATION
RandomForestClassifier,AVAXUSDT_4h,"{0: 0.5428571428571428, 1: 0.45714285714285713}",DESBALANCEO REAL VAL
RandomForestClassifier,AVAXUSDT_4h,"{0: 0.6285714285714286, 1: 0.37142857142857144}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,AVAXUSDT_4h,0.5061615700593336,FINAL TEST
RandomForestClassifier,AVAXUSDT_4h,0.5061532372302309,F1 FINAL TEST
RandomForestClassifier,AVAXUSDT_4h,"{0: 0.5193975353719763, 1: 0.48060246462802375}",DESBALANCEO REAL
RandomForestClassifier,AVAXUSDT_4h,"{1: 0.5235052487448654, 0: 0.47649475125513463}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,BTCUSDT_4h,0.5511726738465728,F1 VALIDATION
GradientBoostingClassifier,BTCUSDT_4h,"{1: 0.5142857142857142, 0: 0.4857142857142857}",DESBALANCEO REAL VAL
GradientBoostingClassifier,BTCUSDT_4h,"{0: 0.5428571428571428, 1: 0.45714285714285713}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,BTCUSDT_4h,0.5134641716111364,FINAL TEST
GradientBoostingClassifier,BTCUSDT_4h,0.512166563068121,F1 FINAL TEST
GradientBoostingClassifier,BTCUSDT_4h,"{1: 0.5221360109539023, 0: 0.47786398904609767}",DESBALANCEO REAL
GradientBoostingClassifier,BTCUSDT_4h,"{1: 0.5294386125057051, 0: 0.4705613874942948}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,ETHUSDT_4h,0.466391486555214,F1 VALIDATION
GradientBoostingClassifier,ETHUSDT_4h,"{1: 0.5142857142857142, 0: 0.4857142857142857}",DESBALANCEO REAL VAL
GradientBoostingClassifier,ETHUSDT_4h,"{0: 0.5142857142857142, 1: 0.4857142857142857}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,ETHUSDT_4h,0.4892743039707896,FINAL TEST
GradientBoostingClassifier,ETHUSDT_4h,0.4892704738831504,F1 FINAL TEST
GradientBoostingClassifier,ETHUSDT_4h,"{1: 0.5061615700593336, 0: 0.49383842994066635}",DESBALANCEO REAL
GradientBoostingClassifier,ETHUSDT_4h,"{0: 0.5089000456412597, 1: 0.4910999543587403}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,XRPUSDT_4h,0.4257941881675934,F1 VALIDATION
GradientBoostingClassifier,XRPUSDT_4h,"{0: 0.5142857142857142, 1: 0.4857142857142857}",DESBALANCEO REAL VAL
GradientBoostingClassifier,XRPUSDT_4h,{0: 1.0},DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,XRPUSDT_4h,0.5130077590141487,FINAL TEST
GradientBoostingClassifier,XRPUSDT_4h,0.43679009936531,F1 FINAL TEST
GradientBoostingClassifier,XRPUSDT_4h,"{1: 0.5047923322683706, 0: 0.4952076677316294}",DESBALANCEO REAL
GradientBoostingClassifier,XRPUSDT_4h,"{0: 0.8726608854404382, 1: 0.12733911455956184}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,BNBUSDT_4h,0.4660881051311163,F1 VALIDATION
GradientBoostingClassifier,BNBUSDT_4h,"{1: 0.5714285714285714, 0: 0.42857142857142855}",DESBALANCEO REAL VAL
GradientBoostingClassifier,BNBUSDT_4h,"{1: 0.8285714285714286, 0: 0.17142857142857143}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,BNBUSDT_4h,0.5066179826563213,FINAL TEST
GradientBoostingClassifier,BNBUSDT_4h,0.5064534836350391,F1 FINAL TEST
GradientBoostingClassifier,BNBUSDT_4h,"{1: 0.5152898219990871, 0: 0.4847101780009128}",DESBALANCEO REAL
GradientBoostingClassifier,BNBUSDT_4h,"{0: 0.5335463258785943, 1: 0.46645367412140576}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,SOLUSDT_4h,0.5142261929425281,F1 VALIDATION
GradientBoostingClassifier,SOLUSDT_4h,"{1: 0.5428571428571428, 0: 0.45714285714285713}",DESBALANCEO REAL VAL
GradientBoostingClassifier,SOLUSDT_4h,"{0: 0.5428571428571428, 1: 0.45714285714285713}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,SOLUSDT_4h,0.5162026471930625,FINAL TEST
GradientBoostingClassifier,SOLUSDT_4h,0.5146228016057327,F1 FINAL TEST
GradientBoostingClassifier,SOLUSDT_4h,"{1: 0.5134641716111364, 0: 0.48653582838886356}",DESBALANCEO REAL
GradientBoostingClassifier,SOLUSDT_4h,"{0: 0.5705157462345961, 1: 0.42948425376540394}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,ADAUSDT_4h,0.4840651910369334,F1 VALIDATION
GradientBoostingClassifier,ADAUSDT_4h,"{0: 0.5142857142857142, 1: 0.4857142857142857}",DESBALANCEO REAL VAL
GradientBoostingClassifier,ADAUSDT_4h,"{0: 0.5428571428571428, 1: 0.45714285714285713}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,ADAUSDT_4h,0.5267001369237791,FINAL TEST
GradientBoostingClassifier,ADAUSDT_4h,0.5266997425464178,F1 FINAL TEST
GradientBoostingClassifier,ADAUSDT_4h,"{1: 0.5020538566864445, 0: 0.49794614331355547}",DESBALANCEO REAL
GradientBoostingClassifier,ADAUSDT_4h,"{0: 0.5029666818804199, 1: 0.4970333181195801}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,TRXUSDT_4h,0.5291277091761059,F1 VALIDATION
GradientBoostingClassifier,TRXUSDT_4h,"{1: 0.6285714285714286, 0: 0.37142857142857144}",DESBALANCEO REAL VAL
GradientBoostingClassifier,TRXUSDT_4h,"{1: 0.5142857142857142, 0: 0.4857142857142857}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,TRXUSDT_4h,0.5025102692834322,FINAL TEST
GradientBoostingClassifier,TRXUSDT_4h,0.49117640541747487,F1 FINAL TEST
GradientBoostingClassifier,TRXUSDT_4h,"{1: 0.5385668644454586, 0: 0.4614331355545413}",DESBALANCEO REAL
GradientBoostingClassifier,TRXUSDT_4h,"{1: 0.6106800547695116, 0: 0.38931994523048835}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,LINKUSDT_4h,0.4616094352403505,F1 VALIDATION
GradientBoostingClassifier,LINKUSDT_4h,"{1: 0.5142857142857142, 0: 0.4857142857142857}",DESBALANCEO REAL VAL
GradientBoostingClassifier,LINKUSDT_4h,"{1: 0.7142857142857143, 0: 0.2857142857142857}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,LINKUSDT_4h,0.4965769055225924,FINAL TEST
GradientBoostingClassifier,LINKUSDT_4h,0.49556772173445485,F1 FINAL TEST
GradientBoostingClassifier,LINKUSDT_4h,"{1: 0.5029666818804199, 0: 0.4970333181195801}",DESBALANCEO REAL
GradientBoostingClassifier,LINKUSDT_4h,"{1: 0.5417617526243724, 0: 0.45823824737562757}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,AVAXUSDT_4h,0.494905436470794,F1 VALIDATION
GradientBoostingClassifier,AVAXUSDT_4h,"{0: 0.5428571428571428, 1: 0.45714285714285713}",DESBALANCEO REAL VAL
GradientBoostingClassifier,AVAXUSDT_4h,"{1: 0.6285714285714286, 0: 0.37142857142857144}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,AVAXUSDT_4h,0.5025102692834322,FINAL TEST
GradientBoostingClassifier,AVAXUSDT_4h,0.5019873046060425,F1 FINAL TEST
GradientBoostingClassifier,AVAXUSDT_4h,"{0: 0.5193975353719763, 1: 0.48060246462802375}",DESBALANCEO REAL
GradientBoostingClassifier,AVAXUSDT_4h,"{0: 0.5130077590141487, 1: 0.4869922409858512}",DESBALANCEO PREDICCIÓN
