Model,Asset,Value,What
RandomForestClassifier,global,"{1: 0.5277777777777778, 0: 0.4722222222222222}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,global,0.5127248677248677,ACC VALIDATION
RandomForestClassifier,global,0.5124194571538914,F1 VALIDATION
RandomForestClassifier,global,"{0: 0.524074074074074, 1: 0.4759259259259259}",DESBALANCEO REAL VAL
RandomForestClassifier,global,"{1: 0.5564814814814815, 0: 0.44351851851851853}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,global,0.5066798941798941,ACC VALIDATION
RandomForestClassifier,global,0.5064721353615862,F1 VALIDATION
RandomForestClassifier,global,"{0: 0.524074074074074, 1: 0.4759259259259259}",DESBALANCEO REAL VAL
RandomForestClassifier,global,"{1: 0.5472222222222223, 0: 0.4527777777777778}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,global,0.4942195767195767,ACC VALIDATION
RandomForestClassifier,global,0.49392560139416625,F1 VALIDATION
RandomForestClassifier,global,"{0: 0.524074074074074, 1: 0.4759259259259259}",DESBALANCEO REAL VAL
RandomForestClassifier,global,"{1: 0.5416666666666666, 0: 0.4583333333333333}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,global,0.5063756613756614,ACC VALIDATION
RandomForestClassifier,global,0.50553714406222,F1 VALIDATION
RandomForestClassifier,global,"{0: 0.524074074074074, 1: 0.4759259259259259}",DESBALANCEO REAL VAL
RandomForestClassifier,global,"{0: 0.5453703703703704, 1: 0.4546296296296296}",DESBALANCEO PREDICCIÓN VAL
RandomForestClassifier,global,0.5078567895597915,ACC FINAL TEST
RandomForestClassifier,global,0.5070005620784264,F1 FINAL TEST
RandomForestClassifier,ADAUSDT_1h,0.5067914621618537,ACC CRYPTO TEST
RandomForestClassifier,ADAUSDT_1h,0.5064086022683052,F1 CRYPTO TEST
RandomForestClassifier,ADAUSDT_1h,"{0: 0.5114712932313663, 1: 0.4885287067686337}",DESBALANCEO REAL
RandomForestClassifier,ADAUSDT_1h,"{0: 0.5163794087432941, 1: 0.48362059125670587}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,AVAXUSDT_1h,0.49902979111973517,ACC CRYPTO TEST
RandomForestClassifier,AVAXUSDT_1h,0.4989536502115093,F1 CRYPTO TEST
RandomForestClassifier,AVAXUSDT_1h,"{0: 0.513982422097934, 1: 0.48601757790206596}",DESBALANCEO REAL
RandomForestClassifier,AVAXUSDT_1h,"{1: 0.5016550622075105, 0: 0.49834493779248945}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,BNBUSDT_1h,0.5098733021344596,ACC CRYPTO TEST
RandomForestClassifier,BNBUSDT_1h,0.508160539835931,F1 CRYPTO TEST
RandomForestClassifier,BNBUSDT_1h,"{1: 0.5252825019974888, 0: 0.4747174980025111}",DESBALANCEO REAL
RandomForestClassifier,BNBUSDT_1h,"{0: 0.5842940303618308, 1: 0.41570596963816914}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,BTCUSDT_1h,0.5168359776281246,ACC CRYPTO TEST
RandomForestClassifier,BTCUSDT_1h,0.5145285386673086,F1 CRYPTO TEST
RandomForestClassifier,BTCUSDT_1h,"{1: 0.5288209108549252, 0: 0.4711790891450748}",DESBALANCEO REAL
RandomForestClassifier,BTCUSDT_1h,"{0: 0.5977628124643306, 1: 0.40223718753566945}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,ETHUSDT_1h,0.5177491153977857,ACC CRYPTO TEST
RandomForestClassifier,ETHUSDT_1h,0.5160834438856636,F1 CRYPTO TEST
RandomForestClassifier,ETHUSDT_1h,"{1: 0.5111288665677434, 0: 0.4888711334322566}",DESBALANCEO REAL
RandomForestClassifier,ETHUSDT_1h,"{0: 0.5697979682684625, 1: 0.4302020317315375}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,LINKUSDT_1h,0.4994863600045657,ACC CRYPTO TEST
RandomForestClassifier,LINKUSDT_1h,0.4992842865827961,F1 CRYPTO TEST
RandomForestClassifier,LINKUSDT_1h,"{0: 0.5056500399497774, 1: 0.4943499600502226}",DESBALANCEO REAL
RandomForestClassifier,LINKUSDT_1h,"{0: 0.5144389909827646, 1: 0.4855610090172355}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,SOLUSDT_1h,0.5091884488072138,ACC CRYPTO TEST
RandomForestClassifier,SOLUSDT_1h,0.5088105685516724,F1 CRYPTO TEST
RandomForestClassifier,SOLUSDT_1h,"{1: 0.5071338888254765, 0: 0.49286611117452345}",DESBALANCEO REAL
RandomForestClassifier,SOLUSDT_1h,"{0: 0.5348704485789293, 1: 0.46512955142107065}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,TRXUSDT_1h,0.4913822622988243,ACC CRYPTO TEST
RandomForestClassifier,TRXUSDT_1h,0.4900187997603446,F1 CRYPTO TEST
RandomForestClassifier,TRXUSDT_1h,"{1: 0.5325876041547769, 0: 0.46741239584522315}",DESBALANCEO REAL
RandomForestClassifier,TRXUSDT_1h,"{0: 0.5842940303618308, 1: 0.41570596963816914}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,XRPUSDT_1h,0.520374386485561,ACC CRYPTO TEST
RandomForestClassifier,XRPUSDT_1h,0.5192323403853422,F1 CRYPTO TEST
RandomForestClassifier,XRPUSDT_1h,"{1: 0.5010843511014724, 0: 0.4989156488985276}",DESBALANCEO REAL
RandomForestClassifier,XRPUSDT_1h,"{0: 0.5498230795571282, 1: 0.45017692044287183}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,global,0.5122751322751323,ACC VALIDATION
GradientBoostingClassifier,global,0.5099481904607475,F1 VALIDATION
GradientBoostingClassifier,global,"{0: 0.524074074074074, 1: 0.4759259259259259}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{0: 0.5157407407407407, 1: 0.4842592592592593}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.5141137566137566,ACC VALIDATION
GradientBoostingClassifier,global,0.5129536079248949,F1 VALIDATION
GradientBoostingClassifier,global,"{0: 0.524074074074074, 1: 0.4759259259259259}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{0: 0.5009259259259259, 1: 0.49907407407407406}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.5078835978835979,ACC VALIDATION
GradientBoostingClassifier,global,0.507114968389786,F1 VALIDATION
GradientBoostingClassifier,global,"{0: 0.524074074074074, 1: 0.4759259259259259}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{0: 0.5046296296296297, 1: 0.49537037037037035}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.5181349206349206,ACC VALIDATION
GradientBoostingClassifier,global,0.5169938695403543,F1 VALIDATION
GradientBoostingClassifier,global,"{0: 0.524074074074074, 1: 0.4759259259259259}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{0: 0.5212962962962963, 1: 0.4787037037037037}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.5091931216931217,ACC VALIDATION
GradientBoostingClassifier,global,0.5090001164250839,F1 VALIDATION
GradientBoostingClassifier,global,"{0: 0.524074074074074, 1: 0.4759259259259259}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{1: 0.5296296296296297, 0: 0.4703703703703704}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.5114021164021164,ACC VALIDATION
GradientBoostingClassifier,global,0.5107666298344531,F1 VALIDATION
GradientBoostingClassifier,global,"{0: 0.524074074074074, 1: 0.4759259259259259}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{1: 0.5222222222222223, 0: 0.4777777777777778}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.5043650793650795,ACC VALIDATION
GradientBoostingClassifier,global,0.5041491076651059,F1 VALIDATION
GradientBoostingClassifier,global,"{0: 0.524074074074074, 1: 0.4759259259259259}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{1: 0.5462962962962963, 0: 0.4537037037037037}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.5071428571428571,ACC VALIDATION
GradientBoostingClassifier,global,0.5062427695126532,F1 VALIDATION
GradientBoostingClassifier,global,"{0: 0.524074074074074, 1: 0.4759259259259259}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{1: 0.5120370370370371, 0: 0.487962962962963}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.5138888888888888,ACC VALIDATION
GradientBoostingClassifier,global,0.5137985261767866,F1 VALIDATION
GradientBoostingClassifier,global,"{0: 0.524074074074074, 1: 0.4759259259259259}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{1: 0.5268518518518519, 0: 0.47314814814814815}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.5064417989417989,ACC VALIDATION
GradientBoostingClassifier,global,0.5056229071422069,F1 VALIDATION
GradientBoostingClassifier,global,"{0: 0.524074074074074, 1: 0.4759259259259259}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{1: 0.5074074074074074, 0: 0.4925925925925926}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.5150477494958718,ACC FINAL TEST
GradientBoostingClassifier,global,0.5134067252045462,F1 FINAL TEST
GradientBoostingClassifier,ADAUSDT_1h,0.5300764752882091,ACC CRYPTO TEST
GradientBoostingClassifier,ADAUSDT_1h,0.4846155196998225,F1 CRYPTO TEST
GradientBoostingClassifier,ADAUSDT_1h,"{0: 0.5114712932313663, 1: 0.4885287067686337}",DESBALANCEO REAL
GradientBoostingClassifier,ADAUSDT_1h,"{0: 0.7855267663508732, 1: 0.21447323364912682}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,AVAXUSDT_1h,0.5187763953886543,ACC CRYPTO TEST
GradientBoostingClassifier,AVAXUSDT_1h,0.4913318519639822,F1 CRYPTO TEST
GradientBoostingClassifier,AVAXUSDT_1h,"{0: 0.513982422097934, 1: 0.48601757790206596}",DESBALANCEO REAL
GradientBoostingClassifier,AVAXUSDT_1h,"{0: 0.7182969980595822, 1: 0.28170300194041775}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,BNBUSDT_1h,0.5111288665677434,ACC CRYPTO TEST
GradientBoostingClassifier,BNBUSDT_1h,0.5105239081053433,F1 CRYPTO TEST
GradientBoostingClassifier,BNBUSDT_1h,"{1: 0.5252825019974888, 0: 0.4747174980025111}",DESBALANCEO REAL
GradientBoostingClassifier,BNBUSDT_1h,"{0: 0.5604383061294372, 1: 0.4395616938705627}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,BTCUSDT_1h,0.5214016664764296,ACC CRYPTO TEST
GradientBoostingClassifier,BTCUSDT_1h,0.5206189941368113,F1 CRYPTO TEST
GradientBoostingClassifier,BTCUSDT_1h,"{1: 0.5288209108549252, 0: 0.4711790891450748}",DESBALANCEO REAL
GradientBoostingClassifier,BTCUSDT_1h,"{0: 0.5692272571624244, 1: 0.4307727428375756}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,ETHUSDT_1h,0.5201461020431457,ACC CRYPTO TEST
GradientBoostingClassifier,ETHUSDT_1h,0.5198006005118965,F1 CRYPTO TEST
GradientBoostingClassifier,ETHUSDT_1h,"{1: 0.5111288665677434, 0: 0.4888711334322566}",DESBALANCEO REAL
GradientBoostingClassifier,ETHUSDT_1h,"{0: 0.5379522885515352, 1: 0.4620477114484648}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,LINKUSDT_1h,0.4991439333409428,ACC CRYPTO TEST
GradientBoostingClassifier,LINKUSDT_1h,0.4991318676290439,F1 CRYPTO TEST
GradientBoostingClassifier,LINKUSDT_1h,"{0: 0.5056500399497774, 1: 0.4943499600502226}",DESBALANCEO REAL
GradientBoostingClassifier,LINKUSDT_1h,"{1: 0.5105581554617052, 0: 0.4894418445382947}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,SOLUSDT_1h,0.5079328843739299,ACC CRYPTO TEST
GradientBoostingClassifier,SOLUSDT_1h,0.5078342910834536,F1 CRYPTO TEST
GradientBoostingClassifier,SOLUSDT_1h,"{1: 0.5071338888254765, 0: 0.49286611117452345}",DESBALANCEO REAL
GradientBoostingClassifier,SOLUSDT_1h,"{0: 0.521287524255222, 1: 0.478712475744778}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,TRXUSDT_1h,0.5075904577103071,ACC CRYPTO TEST
GradientBoostingClassifier,TRXUSDT_1h,0.4974748328920627,F1 CRYPTO TEST
GradientBoostingClassifier,TRXUSDT_1h,"{1: 0.5325876041547769, 0: 0.46741239584522315}",DESBALANCEO REAL
GradientBoostingClassifier,TRXUSDT_1h,"{1: 0.6092911768063006, 0: 0.3907088231936994}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,XRPUSDT_1h,0.5192329642734848,ACC CRYPTO TEST
GradientBoostingClassifier,XRPUSDT_1h,0.5189644233193875,F1 CRYPTO TEST
GradientBoostingClassifier,XRPUSDT_1h,"{1: 0.5010843511014724, 0: 0.4989156488985276}",DESBALANCEO REAL
GradientBoostingClassifier,XRPUSDT_1h,"{0: 0.5247117908914507, 1: 0.47528820910854924}",DESBALANCEO PREDICCIÓN
