Model,Asset,Value,What
RandomForestClassifier,BNBUSDT_1d,"{1: 0.5191256830601093, 0: 0.4808743169398907}",DESBALANCEO REAL
RandomForestClassifier,BNBUSDT_1d,"{1: 0.6147540983606558, 0: 0.38524590163934425}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,BTCUSDT_1d,0.5191256830601093,ACC CRYPTO TEST
RandomForestClassifier,BTCUSDT_1d,0.5133125812203452,F1 CRYPTO TEST
RandomForestClassifier,BTCUSDT_1d,"{1: 0.5218579234972678, 0: 0.4781420765027322}",DESBALANCEO REAL
RandomForestClassifier,BTCUSDT_1d,"{1: 0.587431693989071, 0: 0.412568306010929}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,ETHUSDT_1d,0.5273224043715847,ACC CRYPTO TEST
RandomForestClassifier,ETHUSDT_1d,0.5247359769416109,F1 CRYPTO TEST
RandomForestClassifier,ETHUSDT_1d,"{1: 0.5191256830601093, 0: 0.4808743169398907}",DESBALANCEO REAL
RandomForestClassifier,ETHUSDT_1d,"{1: 0.5546448087431693, 0: 0.4453551912568306}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,LINKUSDT_1d,0.5,ACC CRYPTO TEST
RandomForestClassifier,LINKUSDT_1d,0.49999626740323244,F1 CRYPTO TEST
RandomForestClassifier,LINKUSDT_1d,"{0: 0.5109289617486339, 1: 0.4890710382513661}",DESBALANCEO REAL
RandomForestClassifier,LINKUSDT_1d,"{1: 0.5081967213114754, 0: 0.4918032786885246}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,SOLUSDT_1d,0.5245901639344263,ACC CRYPTO TEST
RandomForestClassifier,SOLUSDT_1d,0.5244623655913978,F1 CRYPTO TEST
RandomForestClassifier,SOLUSDT_1d,"{1: 0.5136612021857924, 0: 0.48633879781420764}",DESBALANCEO REAL
RandomForestClassifier,SOLUSDT_1d,"{0: 0.5300546448087432, 1: 0.46994535519125685}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,TRXUSDT_1d,0.5136612021857924,ACC CRYPTO TEST
RandomForestClassifier,TRXUSDT_1d,0.5118976264684728,F1 CRYPTO TEST
RandomForestClassifier,TRXUSDT_1d,"{1: 0.5327868852459017, 0: 0.4672131147540984}",DESBALANCEO REAL
RandomForestClassifier,TRXUSDT_1d,"{1: 0.5273224043715847, 0: 0.4726775956284153}",DESBALANCEO PREDICCIÓN
RandomForestClassifier,XRPUSDT_1d,0.43989071038251365,ACC CRYPTO TEST
RandomForestClassifier,XRPUSDT_1d,0.43894833658613186,F1 CRYPTO TEST
RandomForestClassifier,XRPUSDT_1d,"{1: 0.5081967213114754, 0: 0.4918032786885246}",DESBALANCEO REAL
RandomForestClassifier,XRPUSDT_1d,"{1: 0.5327868852459017, 0: 0.4672131147540984}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,global,0.5025240054869684,ACC VALIDATION
GradientBoostingClassifier,global,0.5019251572641213,F1 VALIDATION
GradientBoostingClassifier,global,"{1: 0.6145404663923183, 0: 0.38545953360768176}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{0: 0.5651577503429356, 1: 0.4348422496570645}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.5034019204389575,ACC VALIDATION
GradientBoostingClassifier,global,0.5015144970049649,F1 VALIDATION
GradientBoostingClassifier,global,"{1: 0.6145404663923183, 0: 0.38545953360768176}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{0: 0.5747599451303155, 1: 0.4252400548696845}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.5058573388203017,ACC VALIDATION
GradientBoostingClassifier,global,0.5019429163564915,F1 VALIDATION
GradientBoostingClassifier,global,"{1: 0.6145404663923183, 0: 0.38545953360768176}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{0: 0.5171467764060357, 1: 0.4828532235939643}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.4976954732510288,ACC VALIDATION
GradientBoostingClassifier,global,0.4958421157834378,F1 VALIDATION
GradientBoostingClassifier,global,"{1: 0.6145404663923183, 0: 0.38545953360768176}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{0: 0.5953360768175583, 1: 0.4046639231824417}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.5103840877914951,ACC VALIDATION
GradientBoostingClassifier,global,0.5092930175000758,F1 VALIDATION
GradientBoostingClassifier,global,"{1: 0.6145404663923183, 0: 0.38545953360768176}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{0: 0.5775034293552812, 1: 0.4224965706447188}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.497997256515775,ACC VALIDATION
GradientBoostingClassifier,global,0.4949422937234411,F1 VALIDATION
GradientBoostingClassifier,global,"{1: 0.6145404663923183, 0: 0.38545953360768176}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{0: 0.5775034293552812, 1: 0.4224965706447188}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.49997256515775035,ACC VALIDATION
GradientBoostingClassifier,global,0.4976104164640702,F1 VALIDATION
GradientBoostingClassifier,global,"{1: 0.6145404663923183, 0: 0.38545953360768176}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{0: 0.6035665294924554, 1: 0.39643347050754457}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.5061591220850481,ACC VALIDATION
GradientBoostingClassifier,global,0.5041475258357784,F1 VALIDATION
GradientBoostingClassifier,global,"{1: 0.6145404663923183, 0: 0.38545953360768176}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{0: 0.6063100137174211, 1: 0.3936899862825789}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.5081893004115227,ACC VALIDATION
GradientBoostingClassifier,global,0.5066887955929615,F1 VALIDATION
GradientBoostingClassifier,global,"{1: 0.6145404663923183, 0: 0.38545953360768176}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{0: 0.5679012345679012, 1: 0.43209876543209874}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.49639231824417,ACC VALIDATION
GradientBoostingClassifier,global,0.49411273396154803,F1 VALIDATION
GradientBoostingClassifier,global,"{1: 0.6145404663923183, 0: 0.38545953360768176}",DESBALANCEO REAL VAL
GradientBoostingClassifier,global,"{0: 0.5747599451303155, 1: 0.4252400548696845}",DESBALANCEO PREDICCIÓN VAL
GradientBoostingClassifier,global,0.47783849423193686,ACC FINAL TEST
GradientBoostingClassifier,global,0.4776875351469951,F1 FINAL TEST
GradientBoostingClassifier,ADAUSDT_1d,0.48360655737704916,ACC CRYPTO TEST
GradientBoostingClassifier,ADAUSDT_1d,0.4822111605973277,F1 CRYPTO TEST
GradientBoostingClassifier,ADAUSDT_1d,"{0: 0.5081967213114754, 1: 0.4918032786885246}",DESBALANCEO REAL
GradientBoostingClassifier,ADAUSDT_1d,"{0: 0.5437158469945356, 1: 0.4562841530054645}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,AVAXUSDT_1d,0.5136612021857924,ACC CRYPTO TEST
GradientBoostingClassifier,AVAXUSDT_1d,0.5136466794075489,F1 CRYPTO TEST
GradientBoostingClassifier,AVAXUSDT_1d,"{0: 0.5382513661202186, 1: 0.46174863387978143}",DESBALANCEO REAL
GradientBoostingClassifier,AVAXUSDT_1d,"{1: 0.5327868852459017, 0: 0.4672131147540984}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,BNBUSDT_1d,0.4672131147540984,ACC CRYPTO TEST
GradientBoostingClassifier,BNBUSDT_1d,0.4663167104111986,F1 CRYPTO TEST
GradientBoostingClassifier,BNBUSDT_1d,"{1: 0.5191256830601093, 0: 0.4808743169398907}",DESBALANCEO REAL
GradientBoostingClassifier,BNBUSDT_1d,"{1: 0.5218579234972678, 0: 0.4781420765027322}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,BTCUSDT_1d,0.42896174863387976,ACC CRYPTO TEST
GradientBoostingClassifier,BTCUSDT_1d,0.42535401720317023,F1 CRYPTO TEST
GradientBoostingClassifier,BTCUSDT_1d,"{1: 0.5218579234972678, 0: 0.4781420765027322}",DESBALANCEO REAL
GradientBoostingClassifier,BTCUSDT_1d,"{1: 0.5573770491803278, 0: 0.4426229508196721}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,ETHUSDT_1d,0.49453551912568305,ACC CRYPTO TEST
GradientBoostingClassifier,ETHUSDT_1d,0.4945317457355082,F1 CRYPTO TEST
GradientBoostingClassifier,ETHUSDT_1d,"{1: 0.5191256830601093, 0: 0.4808743169398907}",DESBALANCEO REAL
GradientBoostingClassifier,ETHUSDT_1d,"{0: 0.5163934426229508, 1: 0.48360655737704916}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,LINKUSDT_1d,0.4890710382513661,ACC CRYPTO TEST
GradientBoostingClassifier,LINKUSDT_1d,0.48888407626188324,F1 CRYPTO TEST
GradientBoostingClassifier,LINKUSDT_1d,"{0: 0.5109289617486339, 1: 0.4890710382513661}",DESBALANCEO REAL
GradientBoostingClassifier,LINKUSDT_1d,"{0: 0.5081967213114754, 1: 0.4918032786885246}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,SOLUSDT_1d,0.48633879781420764,ACC CRYPTO TEST
GradientBoostingClassifier,SOLUSDT_1d,0.48609326920204343,F1 CRYPTO TEST
GradientBoostingClassifier,SOLUSDT_1d,"{1: 0.5136612021857924, 0: 0.48633879781420764}",DESBALANCEO REAL
GradientBoostingClassifier,SOLUSDT_1d,"{0: 0.5355191256830601, 1: 0.4644808743169399}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,TRXUSDT_1d,0.44808743169398907,ACC CRYPTO TEST
GradientBoostingClassifier,TRXUSDT_1d,0.43759128529698144,F1 CRYPTO TEST
GradientBoostingClassifier,TRXUSDT_1d,"{1: 0.5327868852459017, 0: 0.4672131147540984}",DESBALANCEO REAL
GradientBoostingClassifier,TRXUSDT_1d,"{1: 0.6038251366120219, 0: 0.39617486338797814}",DESBALANCEO PREDICCIÓN
GradientBoostingClassifier,XRPUSDT_1d,0.4890710382513661,ACC CRYPTO TEST
GradientBoostingClassifier,XRPUSDT_1d,0.4890367085489037,F1 CRYPTO TEST
GradientBoostingClassifier,XRPUSDT_1d,"{1: 0.5081967213114754, 0: 0.4918032786885246}",DESBALANCEO REAL
GradientBoostingClassifier,XRPUSDT_1d,"{0: 0.5163934426229508, 1: 0.48360655737704916}",DESBALANCEO PREDICCIÓN
